event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-30d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-14d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-7d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-3d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-1d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-24h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-4h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,-1h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,+1h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,+4h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,binance,missing,+12h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,0.03858,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,binance,missing,+24h,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,0.04369,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,binance,missing,+3d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,0.03415,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,binance,missing,+7d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,0.03096,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,+14d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,+30d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,0,yes,true_data_gap;benchmark_gap,yes
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,+60d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,0,yes,true_data_gap;benchmark_gap,yes
985f155bf6212672,AIGENSYN,AIGENSYN,SEED_TAG_ADDED,AIGENSYNUSDT,spot,binance_spot,missing,missing,+90d,2026-05-14T10:00:03Z,0.03993,0.03993,nan,0.03993,nan,nan,nan,nan,nan,nan,0,yes,true_data_gap;benchmark_gap,yes
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-30d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-14d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-7d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-3d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-1d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-24h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-4h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,-1h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,+1h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,missing,missing,+4h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+12h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.5191,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+24h,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.4703,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+3d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.4309,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+7d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.7697,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+14d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.6545,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+30d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.2278,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+60d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.1054,nan,nan,nan,nan,10,yes,true_data_gap,no
1ae1cb6585b456f5,AIXBT,AIXBT,SEED_TAG_ADDED,AIXBTUSDT,spot,binance_spot,binance,missing,+90d,2025-01-10T08:55:27Z,0.5059,0.5059,nan,0.5059,nan,0.0769,nan,nan,nan,nan,10,yes,true_data_gap,no
