event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-30d,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,1.017,0.08653846153846145,0.13102626052372368,0.034366645411860075,0.09721522761792695,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-14d,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,1.018,0.08760683760683752,0.10219369433551595,0.03674926413283597,0.05759299982546021,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-7d,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.906,-0.03205128205128205,-0.02984664324963915,-0.07099325642957888,-0.05633669441066326,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-3d,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.962,0.02777777777777768,0.007590836487610941,0.054849367830528184,0.015610786768912966,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-1d,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.964,0.029914529914529808,0.018921536437844555,0.022861025769842502,0.019428261736761154,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-24h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.964,0.029914529914529808,0.018921536437844555,0.022861025769842502,0.019428261736761154,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-4h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.928,-0.008547008547008517,-0.006040364430072054,-0.0014663755402263279,-0.00855453938837546,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,-1h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.945,0.009615384615384581,0.006051872897578248,0.007535505188104974,0.007745090370424246,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,+1h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.941,0.005341880341880323,0.004012905951931156,0.00492289013841396,0.005951143523667113,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,+4h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.945,0.009615384615384581,0.01157826816213503,0.007996695843719204,0.011421406845846738,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,+12h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.928,-0.008547008547008517,0.0060575154926145736,0.006919457165124099,0.011064728211643816,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,+24h,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.886,-0.05341880341880345,-0.024797608685776074,-0.00799604531782383,-0.012491585719376176,10,no,,no
f6845e55f3279925,MANTA,MANTA,SPOT_PAIR_REMOVED,MANTAUSDT,spot,binance_spot,binance,binance,+3d,2024-07-31T07:00:08Z,0.9461858532975116,0.941,0.92,0.9225000000000001,0.936,0.75,-0.1987179487179488,-0.12983068730214786,-0.09816029988599706,-0.10568718414735949,10,no,,no
