event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-30d,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.492,0.6205533596837944,0.541505741125573,0.39146543094226094,0.45129220101663325,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-14d,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.3809,0.25461133069828734,0.291787073891984,0.2194089059310218,0.305663837876668,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-7d,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.3047,0.0036231884057973396,0.020521823419597296,-0.03388956945768573,0.016529851089953106,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-3d,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.299,-0.015151515151515138,0.015449293573132516,-0.025534096415239516,0.006387051027180134,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-1d,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.2881,-0.051054018445322646,-0.02600452015984145,-0.03194969778222301,0.0015846383711667564,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-24h,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.2881,-0.051054018445322646,-0.02600452015984145,-0.03194969778222301,0.0015846383711667564,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-4h,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.3063,0.008893280632411127,0.008731206827679916,0.006576761905414008,0.01645413310825585,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,-1h,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.3021,-0.004940711462450564,-0.0029276869771787117,-0.004009774030105828,0.0020140363823828887,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,+1h,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.3009,-0.008893280632411016,-0.007874898050874268,-0.008686062001291073,-0.00623118401563445,10,no,,no
ca5246e7118bfc47,CATI,CATI,SPOT_PAIR_REMOVED,CATIUSDT,spot,binance_spot,binance,binance,+4h,2025-01-15T07:00:13Z,0.3000558014119096,0.3035,0.3102,0.3749,0.3036,0.2965,-0.023386034255599486,-0.017844795619136433,-0.012963246391807015,-0.002937708666448057,10,no,,no
