event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-30d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.19799,-0.021014636075949333,0.2129636229587547,0.09619523328697133,0.1313882397605493,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-14d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.17896,-0.11511075949367089,0.0915846161258751,0.014693061193515988,0.03654755926454928,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-7d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.17528,-0.13330696202531656,0.02655378372754036,-0.01270813417993355,0.007506812405910557,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-3d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.18236,-0.09829905063291144,0.02019600941088473,-0.018239100740284342,-0.030165113394572077,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-1d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.19137,-0.05374802215189867,-0.0494528158084977,-0.06720878628933602,-0.037538082232242906,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-24h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.19137,-0.05374802215189867,-0.0494528158084977,-0.06720878628933602,-0.037538082232242906,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-4h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.19846,-0.018690664556962,-0.015104683060110702,-0.02152038896641084,-0.016841421934418843,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-1h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.19716,-0.025118670886076,-0.021890525561801932,-0.022165914980564194,-0.019980049130682152,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+1h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.1969,-0.026404272151898778,-0.01866053325918038,-0.015817971149751253,-0.00904962931671558,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+4h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.19888,-0.01661392405063289,-0.02012019101927698,-0.013437474515915593,-0.012067075255737126,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+12h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.20215,-0.0004450158227848888,-0.016254868538471356,-0.0018598780275091986,-0.0066220844362381405,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+24h,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.20598,0.018492879746835333,0.004032898784540162,0.004321888336670687,-0.0007931871389494707,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+3d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.22925,0.13355419303797467,0.13532666901811174,0.13470621522838278,0.1244422113652508,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+7d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.25913,0.2812994462025318,0.27293674744373386,0.27240203210088554,0.24395532469398132,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+14d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.26194,0.295193829113924,0.26142124528471955,0.24460551486911375,0.1225390262147589,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+30d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.24978,0.2350672468354431,0.13960294487681035,0.07753100846751182,-0.07104614175517432,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+60d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.32296,0.5969145569620253,0.3204446445073337,0.31575403441370753,-0.34500696328617186,10,no,,no
ce9c150a08aaa29f,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+90d,2023-10-25T06:40:12Z,0.19033369726185123,0.18236,0.19873,0.19095499999999999,0.20224,0.26855,0.3278777689873418,0.15503615706579965,0.016054442215688303,-0.2458759727495614,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-30d,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.28791,-0.11485842530820545,-0.0932706757280598,0.01048096977924795,-0.1038410908973024,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-14d,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.30828,-0.05223352906815881,-0.11551469159848149,0.001351430204430737,-0.16249919146089775,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-7d,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.27009,-0.16964368063454982,-0.252912247531359,-0.0743289114232093,-0.14039137262650933,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-3d,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.30773,-0.053924432010329926,-0.04991528851340887,-0.05283126411236949,-0.041688763047697676,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-1d,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.30725,-0.055400129123497344,-0.04824534278276216,-0.055913168209182684,-0.06507386834292823,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-24h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.30725,-0.055400129123497344,-0.04824534278276216,-0.055913168209182684,-0.06507386834292823,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-4h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.31975,-0.016970516801426583,-0.013917008684240506,-0.017353322888437828,-0.012421755477952878,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,-1h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.331,0.017616134288437335,0.01602978422312651,0.014088003960723627,0.013366280954218601,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+1h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.32367,-0.0049189903772250965,-0.005584692933672253,-0.0036758572080641816,-0.003098536920750261,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+4h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.31527,-0.030743689857656742,-0.026498494858589794,-0.03089760158336241,-0.02160762446848503,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+12h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.32993,0.014326559473668121,0.0065359268929627845,-0.00920614874127157,0.012841582257841244,10,no,,no
a7779d8c2c6531ca,ID,ID,SPOT_PAIR_REMOVED,IDUSDT,spot,binance_spot,binance,binance,+24h,2024-01-16T10:25:25Z,0.3108292494582519,0.30773,0.31185,0.30986,0.32527,0.3374,0.0372920957973375,0.03780431822689523,0.029762260601277735,0.03302138877016505,10,no,,no
