event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-30d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4707,0.12904773326936914,0.17712023322602477,0.10174688055718195,0.16239298066420738,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-14d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4496,0.0784360757975533,0.10974072899952769,0.06048693170581321,0.07975135292098727,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-7d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4491,0.07723674742144393,0.06205696755222978,0.02479558711922336,0.027278659373458455,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-3d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.441,0.05780762772847203,0.028181419202194524,0.016897897604847945,0.005456384952547702,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-1d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4256,0.02086831374430309,-0.00010929359038946984,0.004593911729498856,0.004956812646772123,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-24h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4256,0.02086831374430309,-0.00010929359038946984,0.004593911729498856,0.004956812646772123,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-4h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4168,-0.00023986567522182867,-0.0007994701967672935,0.0024000903468183177,-0.0017838079463487698,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-1h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4178,0.002158791076996902,0.005348942627639963,0.006895370767872833,0.005382477238972361,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+1h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4188,0.004557447829215633,-0.0019722552926544346,-0.0030619894063093067,-0.0009134012981234733,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+4h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4153,-0.003837850803550036,-0.006078482223370263,-0.008894037761016604,-0.006839350233042873,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+12h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4152,-0.0040777164787718645,0.010056263246354336,-0.003994618589458154,0.00043731820118434427,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+24h,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4122,-0.011273686735428168,6.65929038246027e-07,-0.006965380781783992,0.0008354925190174108,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+3d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4174,0.0011993283761093654,0.010140827385827,0.012002053986878924,0.008088180939357736,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+7d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.3943,-0.05420964260014394,-0.1078121566520458,-0.06273676447278675,-0.06714844803826844,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+14d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.4807,0.1530343007915569,-0.09928979175087371,0.019790031349846915,-0.0230450854208836,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+30d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.5819,0.395778364116095,0.04873244518976838,0.05473184208237014,-0.06222822906502934,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+60d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.5605,0.3444471096186137,-0.27038303731353985,-0.15385257972312294,-0.6483018003627565,10,no,,no
925c6f7afe181260,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,+90d,2023-10-11T08:25:05Z,0.43038256114341955,0.4392,0.4198,0.4534,0.4169,0.5205,0.24850083952986313,-0.46847981925413884,-0.21611863605853388,-0.824505570328655,10,no,,no
034cb9eb7df2b296,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-30d,2026-02-02T09:30:00Z,0.16664813128680764,0.1645,0.1475,0.1492,0.1516,0.1152,-0.24010554089709768,-0.39535300012306684,-0.5932826203666316,-0.5310774969502985,10,no,,no
034cb9eb7df2b296,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-14d,2026-02-02T09:30:00Z,0.16664813128680764,0.1645,0.1475,0.1492,0.1516,0.1524,0.005277044854881341,-0.1920168103143407,-0.3952736692843333,-0.23966769899492246,10,no,,no
034cb9eb7df2b296,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-7d,2026-02-02T09:30:00Z,0.16664813128680764,0.1645,0.1475,0.1492,0.1516,0.1735,0.14445910290237451,0.016601299017849458,-0.11488274569923917,-0.01769433503483156,10,no,,no
034cb9eb7df2b296,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-3d,2026-02-02T09:30:00Z,0.16664813128680764,0.1645,0.1475,0.1492,0.1516,0.1645,0.08509234828496037,0.02541566373437698,-0.1027090280640055,-0.0066672681140717005,10,no,,no
034cb9eb7df2b296,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-1d,2026-02-02T09:30:00Z,0.16664813128680764,0.1645,0.1475,0.1492,0.1516,0.1557,0.02704485488126651,0.010201954375086641,-0.03433664339284248,0.0048055840860527395,10,no,,no
034cb9eb7df2b296,STG,STG,SPOT_PAIR_REMOVED,STGUSDT,spot,binance_spot,binance,binance,-24h,2026-02-02T09:30:00Z,0.16664813128680764,0.1645,0.1475,0.1492,0.1516,0.1557,0.02704485488126651,0.010201954375086641,-0.03433664339284248,0.0048055840860527395,10,no,,no
