event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-30d,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.357,-0.05567153792623525,0.1783067211084688,0.06153833143668541,0.09673133791026339,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-14d,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.181,-0.17814892136395266,0.028546454255593323,-0.048345100676765784,-0.026490602605732494,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-7d,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.251,-0.12943632567849694,0.03042442007435997,-0.008837497833113939,0.011377448752730168,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-3d,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.322,-0.08002783576896311,0.03846722427483307,3.2114123663995464e-05,-0.01189389853062374,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-1d,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.385,-0.036186499652052895,-0.031891293308651925,-0.04964726378949025,-0.019976559732397137,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-24h,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.385,-0.036186499652052895,-0.031891293308651925,-0.04964726378949025,-0.019976559732397137,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-4h,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.401,-0.025052192066805867,-0.02146621056995457,-0.02788191647625471,-0.02320294944426271,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,-1h,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.405,-0.022268615170494055,-0.019040469846219987,-0.01931585926498225,-0.017129993415100207,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,+1h,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.412,-0.01739735560194855,-0.00965361670923015,-0.006811054599801025,-4.2712766765352905e-05,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,+4h,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.433,-0.0027835768963118124,-0.006289843864955902,0.0003928726384054837,0.0017632718985839515,10,no,,no
4077520b6ee42a8d,MTL,MTL,SPOT_PAIR_REMOVED,MTLUSDT,spot,binance_spot,binance,binance,+12h,2023-10-25T06:40:12Z,1.3757737219742827,1.322,1.402,1.2705,1.437,1.431,-0.0041753653444676075,-0.019985218060154075,-0.005590227549191917,-0.010352433957920858,10,no,,no
