event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-30d,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-14d,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-7d,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-3d,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-1d,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-24h,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-4h,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,-1h,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,missing,missing,+1h,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
7e34954d90809678,ZKP,ZKP,SEED_TAG_ADDED,ZKPUSDT,spot,binance_spot,binance,missing,+4h,2026-01-07T10:39:06Z,0.2134,0.2134,nan,0.2134,nan,0.198,nan,nan,nan,nan,10,yes,true_data_gap,no
