event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-30d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.165,-0.06832298136645965,0.11051556675917384,-0.029104796627147822,0.04745437091278393,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-14d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1494,-0.15640880858272166,0.01428314793201102,-0.030499543916760463,0.016346054245818586,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-7d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1729,-0.02371541501976293,-0.009440514518400778,-0.005898536629930007,0.027817245382783892,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-3d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1742,-0.01637492941840779,-0.010610439870301636,-0.007455410075238977,0.010095660452606271,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-1d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1751,-0.011293054771315703,-0.01015339721445696,-0.00927646778938196,-0.01995110752067577,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-24h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1751,-0.011293054771315703,-0.01015339721445696,-0.00927646778938196,-0.01995110752067577,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-4h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1707,-0.03613777526821016,-0.03612035375141742,-0.037988160026358075,-0.03665548294719351,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-1h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1735,-0.020327498588368242,-0.020650087007647255,-0.020111435697446778,-0.01843519911427908,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+1h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1772,0.0005646527385656519,-0.0006452716026903449,0.0002710288098775049,-0.002718975661273504,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+4h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1826,0.03105590062111796,0.020880573379701728,0.02515018160259741,0.023268316732485174,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+12h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1899,0.0722755505364201,0.04422952172761918,0.045262149097108795,0.021284810580541394,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+24h,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1842,0.04009034443817039,0.014597729273959414,0.02491608140653101,-0.01180036579228174,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+3d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1818,0.026538678712591635,0.014510573160267048,0.007170579567425062,-0.02448127356098001,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+7d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.1861,0.05081874647092022,0.02585516469998228,0.01045376638748663,-0.07535621062094947,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+14d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.2142,0.20948616600790504,0.17023142365326493,0.10675103141180409,-0.03499309802485012,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+30d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.2312,0.30547713156408807,0.19301252990852125,0.14533574887238765,0.020670929274937522,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+60d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.3362,0.8983625070581591,0.664896179801354,0.6269819759866533,0.12874323832759293,10,no,,no
34a3f4ee4d24bceb,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,+90d,2023-11-01T08:20:51Z,0.18417362418509187,0.1742,0.1719,0.16485,0.1771,0.2682,0.5143986448334275,0.2533102123431117,0.23557225413631988,-0.12266367983222459,10,no,,no
4de6855ef7505601,FIDA,FIDA,SPOT_PAIR_REMOVED,FIDAUSDT,spot,binance_spot,binance,binance,-30d,2026-02-05T08:00:00Z,0.023354574981284633,0.0213,0.0211,0.0278,0.0209,0.038,0.8181818181818183,0.5059563150890729,0.29332103854776914,0.37886173889044317,10,no,,no
