test_name,sample_type,hypothesis_family,sub_strategy,robust_cost_bps,n_trades,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,expectancy,profit_factor,median_mae,median_mfe,time_split,confidence_bucket,event_type,scenario,holding_window_bucket
cost_sensitivity,declustered,monitoring_tag,tag_24h_delay,0,117,0.5042735042735043,0.0118020880617339,0.09443023072330739,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.09443023072330739,2.3722544462565835,0.2003327787021631,0.3766666666666669,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_24h_delay,20,117,0.5042735042735043,0.0098020880617339,0.0924302307233074,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.0924302307233074,2.324113095189873,0.2003327787021631,0.3766666666666669,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_24h_delay,50,117,0.5042735042735043,0.0068020880617339,0.08943023072330739,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.08943023072330739,2.2544116678895256,0.2003327787021631,0.3766666666666669,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_24h_delay,100,117,0.5042735042735043,0.0018020880617338995,0.0844302307233074,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.0844302307233074,2.144487668962635,0.2003327787021631,0.3766666666666669,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_7d_delay,0,108,0.3333333333333333,-0.1666666666666666,0.133956118299479,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.133956118299479,2.2415285114337724,0.45346153846153847,0.7830946586008748,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_7d_delay,20,108,0.3333333333333333,-0.1686666666666666,0.131956118299479,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.131956118299479,2.208063443238475,0.45346153846153847,0.7830946586008748,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_7d_delay,50,108,0.3333333333333333,-0.1716666666666666,0.12895611829947898,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.12895611829947898,2.1593701666884026,0.45346153846153847,0.7830946586008748,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_7d_delay,100,108,0.3333333333333333,-0.1766666666666666,0.12395611829947902,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.12395611829947902,2.0819928008228463,0.45346153846153847,0.7830946586008748,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_immediate_1h,0,117,0.5641025641025641,0.0912672357189756,0.09655406124873664,-0.1666666666666666,0.4285714285714286,-0.1666666666666667,0.4285714285714288,0.09655406124873664,2.3430740855149756,0.1881743634009496,0.3772165502418054,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_immediate_1h,20,117,0.5641025641025641,0.0892672357189756,0.09455406124873664,-0.1686666666666666,0.4265714285714286,-0.16866666666666671,0.4265714285714288,0.09455406124873664,2.2994953089044636,0.1881743634009496,0.3772165502418054,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_immediate_1h,50,117,0.5641025641025641,0.0862672357189756,0.09155406124873663,-0.1716666666666666,0.4235714285714286,-0.17166666666666672,0.4235714285714288,0.09155406124873663,2.23605058664403,0.1881743634009496,0.3772165502418054,,,,,
cost_sensitivity,declustered,monitoring_tag,tag_immediate_1h,100,117,0.5641025641025641,0.08126723571897561,0.08655406124873663,-0.1766666666666666,0.4185714285714286,-0.17666666666666672,0.4185714285714288,0.08655406124873663,2.1351453414537978,0.1881743634009496,0.3772165502418054,,,,,
cost_sensitivity,declustered,pump_fade,pump20_failed_breakout_fade,0,29,0.4827586206896552,-0.0804321728691476,0.2158772006131565,-0.1666666666666666,0.6666666666666667,-0.1666666666666667,0.666666666666667,0.2158772006131565,3.593640020828262,0.2282608695652173,0.7320261437908497,,,,,
cost_sensitivity,declustered,pump_fade,pump20_failed_breakout_fade,20,29,0.4827586206896552,-0.0824321728691476,0.21387720061315652,-0.1686666666666666,0.6646666666666667,-0.16866666666666671,0.664666666666667,0.21387720061315652,3.538066276015123,0.2282608695652173,0.7320261437908497,,,,,
cost_sensitivity,declustered,pump_fade,pump20_failed_breakout_fade,50,29,0.4827586206896552,-0.0854321728691476,0.21087720061315648,-0.1716666666666666,0.6616666666666667,-0.17166666666666672,0.661666666666667,0.21087720061315648,3.4572177662140913,0.2282608695652173,0.7320261437908497,,,,,
cost_sensitivity,declustered,pump_fade,pump20_failed_breakout_fade,100,29,0.4827586206896552,-0.09043217286914759,0.2058772006131565,-0.1766666666666666,0.6566666666666667,-0.17666666666666672,0.656666666666667,0.2058772006131565,3.3287772627166343,0.2282608695652173,0.7320261437908497,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,immediate_1h_confirmation,0,20,0.55,0.220927700348432,0.14630584509537597,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.14630584509537597,3.1313691013894296,0.2578233156346642,0.550232883851215,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,immediate_1h_confirmation,20,20,0.55,0.218927700348432,0.14430584509537597,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.14430584509537597,3.0750273843257996,0.2578233156346642,0.550232883851215,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,immediate_1h_confirmation,50,20,0.55,0.215927700348432,0.14130584509537597,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.14130584509537597,2.993197026030049,0.2578233156346642,0.550232883851215,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,immediate_1h_confirmation,100,20,0.55,0.210927700348432,0.13630584509537597,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.13630584509537597,2.863525631010818,0.2578233156346642,0.550232883851215,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h,0,14,0.35714285714285715,-0.1071428571428572,0.05793516187839382,-0.1071428571428572,0.24703933911345125,-0.1071428571428572,0.4285714285714286,0.05793516187839382,1.942349503494521,0.3235866558446937,0.53567675493905,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h,20,14,0.35714285714285715,-0.10914285714285721,0.05593516187839382,-0.10914285714285721,0.24503933911345124,-0.10914285714285721,0.4265714285714286,0.05593516187839382,1.8911811447402809,0.3235866558446937,0.53567675493905,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h,50,14,0.35714285714285715,-0.11214285714285721,0.052935161878393824,-0.11214285714285721,0.24203933911345124,-0.11214285714285721,0.4235714285714286,0.052935161878393824,1.8182420276738254,0.3235866558446937,0.53567675493905,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h,100,14,0.35714285714285715,-0.1171428571428572,0.04793516187839383,-0.1171428571428572,0.23703933911345126,-0.1171428571428572,0.4185714285714286,0.04793516187839383,1.7058832871087717,0.3235866558446937,0.53567675493905,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h_hold30,0,14,0.2857142857142857,-0.1304347826086955,0.06289881587249295,-0.1304347826086955,0.1698315599914174,-0.1304347826086955,1.0,0.06289881587249295,1.73892131399437,0.3235866558446937,0.7475750886346911,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h_hold30,20,14,0.2857142857142857,-0.1324347826086955,0.060898815872492955,-0.1324347826086955,0.1678315599914174,-0.1324347826086955,0.998,0.060898815872492955,1.7036172734989148,0.3235866558446937,0.7475750886346911,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h_hold30,50,14,0.2857142857142857,-0.13543478260869551,0.057898815872493,-0.13543478260869551,0.1648315599914174,-0.13543478260869551,0.995,0.057898815872493,1.6527935890174068,0.3235866558446937,0.7475750886346911,,,,,
cost_sensitivity,declustered,spot_delisting_announcement_shock,rebound_failure_24h_hold30,100,14,0.2857142857142857,-0.14043478260869552,0.05289881587249295,-0.14043478260869552,0.1598315599914174,-0.14043478260869552,0.99,0.05289881587249295,1.573333568778436,0.3235866558446937,0.7475750886346911,,,,,
time_split,raw,monitoring_tag,failed_recovery_7d_trigger,0,4,0.0,-0.1525423728813558,-0.15254237288135583,-0.15254237288135583,-0.1525423728813558,-0.1525423728813559,-0.1525423728813558,-0.15254237288135583,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,failed_recovery_7d_trigger,20,4,0.0,-0.1545423728813558,-0.15454237288135583,-0.15454237288135583,-0.1545423728813558,-0.1545423728813559,-0.1545423728813558,-0.15454237288135583,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,failed_recovery_7d_trigger,50,4,0.0,-0.1575423728813558,-0.15754237288135584,-0.15754237288135584,-0.1575423728813558,-0.1575423728813559,-0.1575423728813558,-0.15754237288135584,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
