hypothesis,sub_strategy,token_symbol,event_id,event_type,scenario,confidence_tier,symbol_pair,market_type,event_time,entry_time,entry_price,entry_rule,invalidation_rule,stop_loss_pct,take_profit_pct,max_holding_days,exit_time,exit_price,exit_reason,gross_return,roundtrip_cost_bps,net_return,win,max_adverse_excursion,max_favorable_excursion,time_to_tp_hours,time_to_sl_hours,risk_reward_realized,lower_confidence_sensitivity,status,event_dt,time_split,hypothesis_family,confidence_bucket,robust_cost_bps,robust_net_return,holding_window_bucket
spot_delisting_announcement_shock,immediate_1h_confirmation,AKRO,2ebc47e2d093dcb6,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,AKROUSDT,spot,2024-12-18T08:01:12Z,2024-12-18T10:59:59Z,0.002679,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-12-20T00:59:59Z,0.0018752999999999,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.0451661067562523,1.956953642384106,38.0,,43.32792403262,yes,ok,2024-12-18 08:01:12+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h,AKRO,2ebc47e2d093dcb6,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,AKROUSDT,spot,2024-12-18T08:01:12Z,2024-12-19T09:59:59Z,0.002317,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2024-12-19T12:59:59Z,0.00259504,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,0.1523521795425118,1.5573951434878586,,3.0,10.222335828502466,yes,ok,2024-12-18 08:01:12+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,AKRO,2ebc47e2d093dcb6,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,AKROUSDT,spot,2024-12-18T08:01:12Z,2024-12-19T09:59:59Z,0.002317,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2024-12-19T12:59:59Z,0.00266455,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,0.1523521795425118,1.5573951434878586,,3.0,10.222335828502466,yes,ok,2024-12-18 08:01:12+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,AMB,78605f349f17de8a,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,AMBUSDT,spot,2025-02-17T07:00:24Z,2025-02-17T09:59:59Z,0.00253,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2025-02-19T12:59:59Z,0.001771,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.0988142292490117,8.730769230769232,51.0,,88.35538461538474,yes,ok,2025-02-17 07:00:24+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,immediate_1h_confirmation,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,BTSUSDT,spot,2023-11-27T06:00:26Z,2023-11-27T08:59:59Z,0.0068,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2023-11-28T07:59:59Z,0.008024,stop_loss,-0.1525423728813559,0,-0.1525423728813559,no,0.7058823529411764,0.3307240704500978,,23.0,0.4685257664709719,no,ok,2023-11-27 06:00:26+00:00,2023H2,spot_delisting_announcement_shock,clean,0,-0.1525423728813559,7d
spot_delisting_announcement_shock,rebound_failure_24h,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,BTSUSDT,spot,2023-11-27T06:00:26Z,2023-11-28T07:59:59Z,0.00831,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2023-11-28T16:59:59Z,0.0058169999999999,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.1395908543922983,0.5136612021857923,9.0,,3.6797625777275313,no,ok,2023-11-27 06:00:26+00:00,2023H2,spot_delisting_announcement_shock,clean,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,BTSUSDT,spot,2023-11-27T06:00:26Z,2023-11-28T07:59:59Z,0.00831,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2023-12-07T02:59:59Z,0.0054,time_exit,0.5388888888888888,0,0.5388888888888888,yes,0.1395908543922983,0.6230468749999998,,,4.463378906250001,no,ok,2023-11-27 06:00:26+00:00,2023H2,spot_delisting_announcement_shock,clean,0,0.5388888888888888,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,CREAM,c7f6923d690b160e,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,CREAMUSDT,spot,2025-04-08T06:00:07Z,2025-04-08T08:59:59Z,1.71,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2025-04-09T08:59:59Z,2.0178,stop_loss,-0.1525423728813558,0,-0.1525423728813558,no,0.4269005847953215,0.7272727272727273,,24.0,1.703611457036115,yes,ok,2025-04-08 06:00:07+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,-0.1525423728813558,7d
spot_delisting_announcement_shock,rebound_failure_24h,CREAM,c7f6923d690b160e,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,CREAMUSDT,spot,2025-04-08T06:00:07Z,2025-04-09T07:59:59Z,1.69,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2025-04-09T08:59:59Z,1.8928,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,0.4437869822485207,0.707070707070707,,1.0,1.593265993265993,yes,ok,2025-04-08 06:00:07+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,CREAM,c7f6923d690b160e,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,CREAMUSDT,spot,2025-04-08T06:00:07Z,2025-04-09T07:59:59Z,1.69,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2025-04-09T08:59:59Z,1.9435,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,0.4437869822485207,0.707070707070707,,1.0,1.593265993265993,yes,ok,2025-04-08 06:00:07+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,DREP,77b52a90a52f0b02,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,DREPUSDT,spot,2024-03-20T06:00:07Z,2024-03-20T08:59:59Z,0.1679,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-03-21T13:59:59Z,0.1175299999999999,take_profit,0.4285714285714288,0,0.4285714285714288,yes,0.041095890410959,0.9591598599766626,29.0,,23.33955659276537,yes,ok,2024-03-20 06:00:07+00:00,2024H1,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714288,7d
spot_delisting_announcement_shock,immediate_1h_confirmation,ELF,2b488d2b7a3bc9e1,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,ELFUSDT,spot,2025-04-08T06:00:07Z,2025-04-08T08:59:59Z,0.2124,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2025-04-10T05:59:59Z,0.2506319999999999,stop_loss,-0.1525423728813557,0,-0.1525423728813557,no,0.2306967984934087,0.1309904153354633,,45.0,0.5678033513724978,no,ok,2025-04-08 06:00:07+00:00,2025H1,spot_delisting_announcement_shock,clean,0,-0.1525423728813557,7d
spot_delisting_announcement_shock,immediate_1h_confirmation,GFT,5edb3573d0fb2768,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,GFTUSDT,spot,2024-11-26T08:30:14Z,2024-11-26T10:59:59Z,0.01197,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-11-28T00:59:59Z,0.008379,take_profit,0.4285714285714286,0,0.4285714285714286,yes,1.9039264828738511,5.3,38.0,,2.783720930232558,yes,ok,2024-11-26 08:30:14+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h,GFT,5edb3573d0fb2768,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,GFTUSDT,spot,2024-11-26T08:30:14Z,2024-11-27T09:59:59Z,0.01078,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2024-11-27T14:59:59Z,0.0120736,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,2.2244897959183674,4.673684210526315,,5.0,2.1010140028971507,yes,ok,2024-11-26 08:30:14+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,GFT,5edb3573d0fb2768,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,GFTUSDT,spot,2024-11-26T08:30:14Z,2024-11-27T09:59:59Z,0.01078,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2024-11-27T14:59:59Z,0.0123969999999999,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,2.2244897959183674,4.673684210526315,,5.0,2.1010140028971507,yes,ok,2024-11-26 08:30:14+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,KDA,28b99dfcb851026e,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,KDAUSDT,spot,2025-10-29T03:00:04Z,2025-10-29T05:59:59Z,0.0441,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2025-10-29T15:59:59Z,0.052038,stop_loss,-0.1525423728813559,0,-0.1525423728813559,no,0.3582766439909297,0.4602649006622517,,10.0,1.284663425266158,no,ok,2025-10-29 03:00:04+00:00,2025H2,spot_delisting_announcement_shock,clean,0,-0.1525423728813559,7d
spot_delisting_announcement_shock,rebound_failure_24h,KDA,28b99dfcb851026e,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,KDAUSDT,spot,2025-10-29T03:00:04Z,2025-10-30T04:59:59Z,0.0438,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2025-10-30T06:59:59Z,0.049056,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,0.3630136986301371,0.6102941176470589,,2.0,1.6811875693673692,no,ok,2025-10-29 03:00:04+00:00,2025H2,spot_delisting_announcement_shock,clean,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,KDA,28b99dfcb851026e,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,KDAUSDT,spot,2025-10-29T03:00:04Z,2025-10-30T04:59:59Z,0.0438,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2025-10-30T06:59:59Z,0.0503699999999999,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,0.3630136986301371,8.125,,2.0,22.382075471698105,no,ok,2025-10-29 03:00:04+00:00,2025H2,spot_delisting_announcement_shock,clean,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,LINA,028ddc85ac40eb5b,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,LINAUSDT,spot,2025-03-21T05:50:20Z,2025-03-21T07:59:59Z,0.001389,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2025-03-21T21:59:59Z,0.0009722999999999,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.0302375809935204,3.5392156862745097,14.0,,117.04691876750717,yes,ok,2025-03-21 05:50:20+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h,LINA,028ddc85ac40eb5b,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,LINAUSDT,spot,2025-03-21T05:50:20Z,2025-03-22T06:59:59Z,0.000827,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2025-03-22T20:59:59Z,0.00092624,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,0.2841596130592503,1.7026143790849677,,14.0,5.9917535808649705,yes,ok,2025-03-21 05:50:20+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,LINA,028ddc85ac40eb5b,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,LINAUSDT,spot,2025-03-21T05:50:20Z,2025-03-22T06:59:59Z,0.000827,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2025-03-22T20:59:59Z,0.0009510499999999,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,0.2841596130592503,1.7026143790849677,,14.0,5.9917535808649705,yes,ok,2025-03-21 05:50:20+00:00,2025H1,spot_delisting_announcement_shock,low_sensitivity,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,LOOM,bcffb8b6dc13c97c,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,LOOMUSDT,spot,2024-08-12T07:00:11Z,2024-08-12T09:59:59Z,0.04653,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-08-19T09:59:59Z,0.04592,time_exit,0.0132839721254354,0,0.0132839721254354,yes,0.0982162045991832,0.020618556701031,,,0.2099302939385069,yes,ok,2024-08-12 07:00:11+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,0.0132839721254354,7d
spot_delisting_announcement_shock,rebound_failure_24h,LOOM,bcffb8b6dc13c97c,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,LOOMUSDT,spot,2024-08-12T07:00:11Z,2024-08-13T08:59:59Z,0.04745,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2024-08-20T08:59:59Z,0.04762,time_exit,-0.003569928601428,0,-0.003569928601428,no,0.0354056902002106,0.0451541850220262,,,1.2753369519614,yes,ok,2024-08-12 07:00:11+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.003569928601428,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,LOOM,bcffb8b6dc13c97c,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,LOOMUSDT,spot,2024-08-12T07:00:11Z,2024-08-13T08:59:59Z,0.04745,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2024-08-26T02:59:59Z,0.04831,time_exit,-0.0178016973711446,0,-0.0178016973711446,no,0.0845100105374077,0.0451541850220262,,,0.5343057554351994,yes,ok,2024-08-12 07:00:11+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.0178016973711446,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,MULTI,251d2bba37e3dd64,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,MULTIUSDT,spot,2024-02-06T07:00:12Z,2024-02-06T09:59:59Z,1.495,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-02-10T17:59:59Z,1.7641,stop_loss,-0.1525423728813558,0,-0.1525423728813558,no,0.2849498327759197,0.3468468468468468,,104.0,1.2172207418686294,no,ok,2024-02-06 07:00:12+00:00,2024H1,spot_delisting_announcement_shock,clean,0,-0.1525423728813558,7d
spot_delisting_announcement_shock,rebound_failure_24h,MULTI,251d2bba37e3dd64,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,MULTIUSDT,spot,2024-02-06T07:00:12Z,2024-02-07T08:59:59Z,1.33,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2024-02-10T17:59:59Z,1.4896000000000005,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,0.4443609022556389,0.1981981981981981,,81.0,0.446029786131309,no,ok,2024-02-06 07:00:12+00:00,2024H1,spot_delisting_announcement_shock,clean,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,MULTI,251d2bba37e3dd64,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,MULTIUSDT,spot,2024-02-06T07:00:12Z,2024-02-07T08:59:59Z,1.33,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2024-02-10T17:59:59Z,1.5295,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,0.4443609022556389,0.6562889165628891,,81.0,1.4769276802515108,no,ok,2024-02-06 07:00:12+00:00,2024H1,spot_delisting_announcement_shock,clean,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,OAX,3f3886d7f85907a2,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,OAXUSDT,spot,2024-11-26T08:30:14Z,2024-11-26T10:59:59Z,0.1052,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-11-28T11:59:59Z,0.07364,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.8536121673003803,0.4293478260869565,49.0,,0.5029776314515348,yes,ok,2024-11-26 08:30:14+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h,OAX,3f3886d7f85907a2,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,OAXUSDT,spot,2024-11-26T08:30:14Z,2024-11-27T09:59:59Z,0.0873,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2024-11-29T02:59:59Z,0.097776,stop_loss,-0.1071428571428572,0,-0.1071428571428572,no,1.2336769759450172,0.1861413043478261,,41.0,0.1508833414072908,yes,ok,2024-11-26 08:30:14+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1071428571428572,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,OAX,3f3886d7f85907a2,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,OAXUSDT,spot,2024-11-26T08:30:14Z,2024-11-27T09:59:59Z,0.0873,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2024-11-29T02:59:59Z,0.100395,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,1.2336769759450172,1.452247191011236,,41.0,1.1771697286469909,yes,ok,2024-11-26 08:30:14+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1304347826086955,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,OMG,2b516f723278de6a,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,OMGUSDT,spot,2024-06-03T03:00:20Z,2024-06-03T05:59:59Z,0.543,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-06-07T18:59:59Z,0.3801,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.0128913443830571,0.5210084033613447,109.0,,40.41536614645835,no,ok,2024-06-03 03:00:20+00:00,2024H1,spot_delisting_announcement_shock,clean,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h,OMG,2b516f723278de6a,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,OMGUSDT,spot,2024-06-03T03:00:20Z,2024-06-04T04:59:59Z,0.472,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2024-06-11T04:59:59Z,0.435,time_exit,0.0850574712643676,0,0.0850574712643676,yes,0.1101694915254238,0.3221288515406162,,,2.9239388062917433,no,ok,2024-06-03 03:00:20+00:00,2024H1,spot_delisting_announcement_shock,clean,0,0.0850574712643676,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,OMG,2b516f723278de6a,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,high,OMGUSDT,spot,2024-06-03T03:00:20Z,2024-06-04T04:59:59Z,0.472,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2024-06-17T02:59:59Z,0.383,time_exit,0.2323759791122714,0,0.2323759791122714,yes,0.1101694915254238,0.3221288515406162,,,2.9239388062917433,no,ok,2024-06-03 03:00:20+00:00,2024H1,spot_delisting_announcement_shock,clean,0,0.2323759791122714,30d
spot_delisting_announcement_shock,immediate_1h_confirmation,OOKI,6e6a33f0d9f83771,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,OOKIUSDT,spot,2024-10-23T07:00:37Z,2024-10-23T09:59:59Z,0.000731,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2024-10-23T20:59:59Z,0.0008625799999999,stop_loss,-0.1525423728813558,0,-0.1525423728813558,no,0.4336525307797538,0.4003831417624521,,11.0,0.9232809988276104,yes,ok,2024-10-23 07:00:37+00:00,2024H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1525423728813558,7d
spot_delisting_announcement_shock,immediate_1h_confirmation,PERL,8660726da9a31951,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,PERLUSDT,spot,2023-11-27T06:00:26Z,2023-11-27T08:59:59Z,0.00969,short after 1h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.18,0.3,7,2023-11-28T22:59:59Z,0.006783,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.6811145510835912,0.8634615384615387,38.0,,1.2677185314685322,yes,ok,2023-11-27 06:00:26+00:00,2023H2,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h,PERL,8660726da9a31951,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,PERLUSDT,spot,2023-11-27T06:00:26Z,2023-11-28T07:59:59Z,0.0081,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.12,0.3,7,2023-11-29T13:59:59Z,0.00567,take_profit,0.4285714285714286,0,0.4285714285714286,yes,1.011111111111111,0.5576923076923077,30.0,,0.5515638207945901,yes,ok,2023-11-27 06:00:26+00:00,2023H2,spot_delisting_announcement_shock,low_sensitivity,0,0.4285714285714286,7d
spot_delisting_announcement_shock,rebound_failure_24h_hold30,PERL,8660726da9a31951,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,low_sensitivity,PERLUSDT,spot,2023-11-27T06:00:26Z,2023-11-28T07:59:59Z,0.0081,short after 24h confirmation; rebound variant requires vwap_reclaim_failure=yes,stop if price trades above entry by SL pct; conceptual invalidation on sustained baseline reclaim,0.15,0.5,30,2023-11-30T13:59:59Z,0.0093149999999999,stop_loss,-0.1304347826086955,0,-0.1304347826086955,no,1.011111111111111,0.7880794701986753,,54.0,0.7794192562404482,yes,ok,2023-11-27 06:00:26+00:00,2023H2,spot_delisting_announcement_shock,low_sensitivity,0,-0.1304347826086955,30d
