token_entity_id,token_symbol,anchor_event_id,anchor_event_type,drawdown_before_rebound,days_from_event_to_bottom,max_rebound_after_bottom,days_from_bottom_to_rebound,volume_zscore_on_rebound,rebound_sustained,post_rebound_drawdown,fallback_used,suspicious_spike_flag,low_liquidity_flag,epic_similarity_score,manual_review_required,notes
EPIC,EPIC,c518920624770484,MONITORING_TAG_ADDED,-0.29001112797257333,4.374953703703704,0.02358490566037741,0.041666666666666664,-0.9771064086024239,no,nan,no,yes,yes,0,yes,manual_case_study=false;epic_evaluated_by_same_rules
