event_id,token_entity_id,token_symbol,event_type,scenario,confidence_tier,symbol_pair,event_time,entry_time,entry_price,gross_return,return_1h,return_24h,max_adverse_excursion,max_favorable_excursion,quote_volume_24h_around_entry,base_volume_24h_around_entry,median_1h_quote_volume_before_entry,median_1h_quote_volume_after_entry,zero_volume_candle_count,volume_deterioration_after_event,low_liquidity_flag,extreme_first_hour_wick_gap,first_hour_up_wick,first_hour_down_wick,huge_adverse_move_before_confirmation,pre_confirmation_adverse_move,missing_1h_path,fallback_only_path,fallback_history_used_elsewhere,abnormal_candle_gap,max_abs_1h_close_gap_around_entry,event_clustered_with_another_risk_event,futures_pair_proxy,futures_available_around_event_proxy,borrow_availability_unknown,live_shortability_confidence,is_research_eligible,exclusion_reason,data_quality_score,true_data_gap_rate,benchmark_gap_rate,manual_review_required,fallback_used,feasibility_tier,feasibility_reason,slippage_proxy_tier,net_return_20bps,net_return_50bps,net_return_100bps,net_return_200bps,net_return_500bps
daa09b139684a4a8,EPX,EPX,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,low_sensitivity,EPXUSDT,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,0.0002935,0.4285714285714286,-0.0805772699939867,-0.1653638003607936,0.0262350936967632,1.0269337016574585,8354107.7429581,29894514786.0,73592.56802665,272973.2742841,0,2.7092505616225875,no,no,0.10137344669718762,0.002951787471302092,no,0.1475298126064737,no,no,no,no,0.08057726999398673,no,,no,yes,unknown,no,fallback_provider_unavailable,0.8,0.0,0.0,no,no,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
bcbb33fb0a078dbd,UNFI,UNFI,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,UNFIUSDT,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,6.718,0.4285714285714288,-0.0067516879219804,-0.0291072768192047,0.0007442691277166,1.675428116288331,30154142.1657,4724019.4,258604.23695,869760.95505,0,2.3632896556840426,no,no,0.008006042296072602,0.0010585210948133028,no,0.0019350997320630725,no,no,yes,no,0.040458744823192117,no,UNFIUSDT,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,medium,borrow_unknown,medium,0.4265714285714288,0.4235714285714288,0.4185714285714288,0.4085714285714288,0.37857142857142884
c93ee5f086c41471,WAVES,WAVES,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,3.385,0.4285714285714288,-0.0129107981220657,-0.1417253521126761,0.0333825701624816,0.6658464566929132,41771520.807399996,13431724.29,936105.33325,1256498.758175,0,0.3422621510045756,no,no,0.01634958382877527,0.0017867778439546456,no,0.010044313146233552,no,no,yes,no,0.04972205064854851,no,WAVESUSDT,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,medium,borrow_unknown,medium,0.4265714285714288,0.4235714285714288,0.4185714285714288,0.4085714285714288,0.37857142857142884
832b8eba4d6c1d29,WNXM,WNXM,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,68.19,0.0726757904672015,-0.004597360225419,-0.0139403826190125,0.1152661680598328,0.1940115566450708,749439.2992,11217.16,25859.5628,26325.6432,0,0.01802352203727131,yes,no,0.01013110846245513,0.002239808869643145,no,0.0035195776506820042,no,no,yes,no,0.022939933594928963,no,,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,low,low_liquidity;borrow_unknown,low,0.0706757904672015,0.0676757904672015,0.06267579046720151,0.0526757904672015,0.0226757904672015
73bd41c12e1c9037,CTXC,CTXC,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.1828,0.4285714285714286,-0.0972545369939507,-0.2238250348999534,0.3933260393873086,0.6468468468468467,4962448.099400001,28092097.0,29611.0512,177498.42469999997,0,4.994330410667756,no,no,0.115979381443299,0.051490514905149,no,0.18435448577680535,no,no,yes,no,0.0972545369939507,no,,no,yes,unknown,no,fallback_provider_unavailable,0.781,0.0555555555555555,0.0,no,yes,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
e03ecc015ad077ba,CVP,CVP,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.2515,0.4285714285714286,-0.0736040609137055,-0.0971718636693256,1.5387673956262424,0.4445720850086156,2853913.2497,11685794.3,14446.36163,72817.15609,0,4.040518710177132,no,no,0.08023483365949136,0.021591363454618318,no,0.09741550695825052,no,no,no,no,0.10133594004561752,no,,no,yes,unknown,no,fallback_provider_unavailable,0.787,0.037037037037037,0.0,no,no,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
f516a957212c330b,CVX,CVX,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,3.185,0.4285714285714286,-0.0149253731343284,-0.0593905472636816,0.1324960753532182,0.5861553784860558,4540476.535294,1467563.2570000002,351060.4945025,171720.172338,0,-0.5108530437714143,no,no,0.020517676767676685,0.0038022813688212143,no,0.015070643642072223,no,no,no,no,0.03248059787295199,no,CVXUSDT,no,yes,unknown,yes,,1.0,0.0,0.0,no,no,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
c13b1dfe2436783d,DOCK,DOCK,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,low_sensitivity,DOCKUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.01611,0.4285714285714286,-0.1628256513026051,-0.2049098196392785,0.1148355058969585,3.307486631016043,8353916.68982,517457059.0,26007.265925,260518.58453499997,0,9.01714618085138,no,yes,0.1956912028725315,0.05692599620493355,yes,0.24022346368715097,no,no,no,no,0.16282565130260518,no,,no,yes,unknown,no,fallback_provider_unavailable,0.771,0.0833333333333333,0.0,no,no,low,extreme_first_hour_wick_gap;borrow_unknown,low,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
c54abb522c3fe7f3,HARD,HARD,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,HARDUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.1101,0.4285714285714286,-0.0256198347107436,-0.1735537190082644,0.3705722070844686,0.5841726618705034,2006313.109,19380674.0,49471.10005,69466.87045,0,0.40419093935227757,no,no,0.026293469041560602,0.005115089514066584,no,0.09900090826521346,no,no,no,no,0.0661577608142494,no,,no,yes,unknown,no,fallback_provider_unavailable,0.787,0.037037037037037,0.0,no,no,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
92f6841824deef01,IRIS,IRIS,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,IRISUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.01937,0.4285714285714286,-0.0176946410515672,-0.1718907987866532,0.284460505937016,0.6858137510879023,1499393.0125699998,86033427.80000001,32351.2118575,54335.402201000004,0,0.6795476608522595,no,no,0.019042717447246726,0.006735751295336767,no,0.022199277232834547,no,no,yes,no,0.027382256297918794,no,,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
