hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
7d,stop_20,be_after_10,53,17,5300.0,7083.1606827108635,1.3364454118322384,0.5094339622641509,0.6470588235294118,4.7355958958168465,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-166.66666666666663,5.448986515989039,0.1509433962264151,0.3018867924528302,0.22094361334867663,0.020290581162324628,1.0609756097560972
7d,stop_20,be_after_15,53,17,5300.0,6951.7363067930955,1.3116483597722821,0.5283018867924528,0.6470588235294118,25.839793281653645,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-166.66666666666663,4.952655741726175,0.16981132075471697,0.2641509433962264,0.22865412445730815,0.022222222222222143,1.0609756097560972
7d,stop_20,be_after_20,53,17,5300.0,6622.213387994599,1.2494742241499244,0.6037735849056604,0.5882352941176471,43.062200956937914,0.5862540535397468,-125.67149601172068,221.68021680216788,1514.6456692913387,-166.66666666666663,3.922987430030828,0.22641509433962265,0.11320754716981132,0.22865412445730815,0.029550827423167947,1.0609756097560972
7d,stop_20,be_after_5,53,17,5300.0,4637.571040349678,0.8750134038395618,0.3018867924528302,0.5294117647058824,0.0,0.24265644955300109,0.0,69.27326816829571,1514.6456692913387,-166.66666666666663,5.246532890993565,0.09433962264150944,0.5660377358490566,0.11082024432809767,0.016959798994974795,1.0609756097560972
7d,stop_20,no_be,53,17,5300.0,9616.975541927397,1.8145236871561126,0.7169811320754716,0.6470588235294118,72.79693486590033,0.7856839743209638,-125.67149601172068,310.9756097560974,1514.6456692913387,-166.66666666666663,5.244849414687966,0.22641509433962265,0.0,0.22865412445730815,0.039237668161435035,1.0609756097560972
7d,stop_30,be_after_10,53,17,5300.0,7015.419011244731,1.3236639643857984,0.5283018867924528,0.7058823529411765,12.522361359570633,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-230.76923076923083,5.19495132828631,0.09433962264150944,0.3018867924528302,0.22094361334867663,0.020290581162324628,1.0609756097560972
7d,stop_30,be_after_15,53,17,5300.0,6819.892071224399,1.2867720889102638,0.5471698113207547,0.7058823529411765,25.839793281653645,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-230.76923076923083,4.583537311018529,0.11320754716981132,0.2641509433962264,0.22865412445730815,0.022222222222222143,1.0609756097560972
7d,stop_30,be_after_20,53,17,5300.0,6664.925365443653,1.2575330878195572,0.6415094339622641,0.6470588235294118,56.603773584905646,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-230.76923076923083,3.810463405335976,0.1509433962264151,0.11320754716981132,0.22865412445730815,0.029550827423167947,1.0609756097560972
7d,stop_30,be_after_5,53,17,5300.0,4660.400088486523,0.8793207714125515,0.32075471698113206,0.5882352941176471,0.0,0.3251445086705207,0.0,69.27326816829571,1514.6456692913387,-230.76923076923072,5.3080952159830845,0.05660377358490566,0.5660377358490566,0.11082024432809767,0.016959798994974795,1.0609756097560972
7d,stop_30,no_be,53,17,5300.0,9659.68751937645,1.8225825508257452,0.7547169811320755,0.7058823529411765,93.62107267534125,0.6319216146762512,4.7355958958168465,310.9756097560974,1514.6456692913387,-230.76923076923083,5.073293666714754,0.1509433962264151,0.0,0.22865412445730815,0.039237668161435035,1.0609756097560972
7d,stop_50,be_after_10,53,17,5300.0,6886.267402227349,1.2992957362693112,0.5471698113207547,0.7058823529411765,25.839793281653645,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-333.33333333333337,4.71861761422563,0.07547169811320754,0.3018867924528302,0.22094361334867663,0.020290581162324628,1.0609756097560972
7d,stop_50,be_after_15,53,17,5300.0,6857.679905742206,1.2939018690079633,0.5660377358490566,0.7058823529411765,35.24229074889851,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-333.33333333333337,4.579790599004245,0.07547169811320754,0.2641509433962264,0.22865412445730815,0.022222222222222143,1.0609756097560972
7d,stop_50,be_after_20,53,17,5300.0,6497.584994833255,1.2259594329874066,0.660377358490566,0.6470588235294118,56.603773584905646,0.5862540535397468,0.0,221.68021680216788,1514.6456692913387,-333.33333333333337,3.5095490830417195,0.11320754716981132,0.11320754716981132,0.22865412445730815,0.029550827423167947,1.0609756097560972
7d,stop_50,be_after_5,53,17,5300.0,4352.707780794215,0.8212656190177764,0.32075471698113206,0.5882352941176471,0.0,0.3251445086705207,0.0,69.27326816829571,1514.6456692913387,-333.33333333333337,4.13263954059241,0.05660377358490566,0.5660377358490566,0.11082024432809767,0.016959798994974795,1.0609756097560972
7d,stop_50,no_be,53,17,5300.0,9492.347148766052,1.7910088959935946,0.7735849056603774,0.7058823529411765,93.62107267534125,0.5862540535397468,12.158054711246313,310.9756097560974,1514.6456692913387,-333.33333333333337,4.66620999987563,0.11320754716981132,0.0,0.22865412445730815,0.039237668161435035,1.0609756097560972
90d,no_stop,be_after_10,53,17,5300.0,15453.179160443839,2.9156941812158186,0.2641509433962264,0.47058823529411764,0.0,0.0,0.0,4.7355958958168465,8187.571921749138,-232.21277170244358,43.70613814228047,0.0,0.6792452830188679,0.23583180987202912,0.035335689045936425,4.034188034188034
90d,no_stop,be_after_15,53,17,5300.0,19184.20738701509,3.6196617711349224,0.33962264150943394,0.5882352941176471,0.0,0.5862540535397468,0.0,98.34368530020687,8187.571921749138,-232.21277170244358,54.01714309487711,0.0,0.6037735849056604,0.3476190476190475,0.035335689045936425,4.034188034188034
90d,no_stop,be_after_20,53,17,5300.0,20496.16747259079,3.8672014099227905,0.39622641509433965,0.5882352941176471,0.0,0.5862540535397468,0.0,375.5868544600938,8187.571921749138,-376.81159420289856,18.049326094582376,0.0,0.49056603773584906,0.422075668170774,0.06553911205074003,4.034188034188034
90d,no_stop,be_after_5,53,17,5300.0,10827.129356781632,2.042854595619176,0.1509433962264151,0.4117647058823529,0.0,0.0,0.0,0.0,8187.571921749138,-232.21277170244358,44.62035556236871,0.0,0.8113207547169812,0.12709832134292554,0.01834862385321112,1.0609756097560972
