cluster_id,cluster_date_utc,announcement_title,announcement_url,event_id,token_symbol,symbol_pair,final_outcome,was_delisted_after_tag,publication_datetime_utc,hold_window,entry_price,exit_price,spot_raw_return,short_return_no_liq,margin_usdt,leverage,notional_usdt,pnl_usdt_no_liq,roi_on_margin_no_liq,pnl_usdt_liq_cap,roi_on_margin_liq_cap,liquidation_threshold_adverse_move,path_available,max_adverse_return_path,max_favorable_return_path,liquidation_touched_approx,liquidation_time_utc,price_source,window_price_source,missing_price_flag,missing_price_reason,manual_review_required,confidence_score
2025-03-04,2025-03-04,"Binance Will Change the Monitoring Tag Inclusion Frequency to Monthly and Extend the Monitoring Tag to Include AERGO, ALPACA, AST, BADGER, BURGER, COMBO, NULS, STPT, UFT & VIDT on 2025-03-04",https://www.binance.com/en/support/announcement/detail/d0a0b3c398264e9eb460f0e64324453c,064b0dde744232dc,ALPACA,ALPACAUSDT,delisted_after_tag,yes,2025-03-04T08:01:22Z,1d,0.0796,0.0729,-0.0841708542713567,0.09190672153635115,100.0,10.0,1000.0,91.90672153635116,0.9190672153635115,91.90672153635116,0.9190672153635115,0.1,yes,0.03015075376884413,0.13068181818181812,no,,binance_spot,binance,no,,no,0.88
2025-03-04,2025-03-04,"Binance Will Change the Monitoring Tag Inclusion Frequency to Monthly and Extend the Monitoring Tag to Include AERGO, ALPACA, AST, BADGER, BURGER, COMBO, NULS, STPT, UFT & VIDT on 2025-03-04",https://www.binance.com/en/support/announcement/detail/d0a0b3c398264e9eb460f0e64324453c,064b0dde744232dc,ALPACA,ALPACAUSDT,delisted_after_tag,yes,2025-03-04T08:01:22Z,3d,0.0796,0.0707,-0.1118090452261306,0.1258840169731259,100.0,10.0,1000.0,125.8840169731259,1.258840169731259,125.8840169731259,1.258840169731259,0.1,yes,0.03015075376884413,0.1934032983508247,no,,binance_spot,binance,no,,no,0.88
2025-03-04,2025-03-04,"Binance Will Change the Monitoring Tag Inclusion Frequency to Monthly and Extend the Monitoring Tag to Include AERGO, ALPACA, AST, BADGER, BURGER, COMBO, NULS, STPT, UFT & VIDT on 2025-03-04",https://www.binance.com/en/support/announcement/detail/d0a0b3c398264e9eb460f0e64324453c,064b0dde744232dc,ALPACA,ALPACAUSDT,delisted_after_tag,yes,2025-03-04T08:01:22Z,7d,0.0796,0.0749,-0.0590452261306534,0.06275033377837125,100.0,10.0,1000.0,62.75033377837125,0.6275033377837125,62.75033377837125,0.6275033377837125,0.1,yes,0.03015075376884413,0.44464609800362975,no,,binance_spot,binance,no,,no,0.88
2025-03-04,2025-03-04,"Binance Will Change the Monitoring Tag Inclusion Frequency to Monthly and Extend the Monitoring Tag to Include AERGO, ALPACA, AST, BADGER, BURGER, COMBO, NULS, STPT, UFT & VIDT on 2025-03-04",https://www.binance.com/en/support/announcement/detail/d0a0b3c398264e9eb460f0e64324453c,064b0dde744232dc,ALPACA,ALPACAUSDT,delisted_after_tag,yes,2025-03-04T08:01:22Z,14d,0.0796,0.0671,-0.1570351758793969,0.1862891207153501,100.0,10.0,1000.0,186.2891207153501,1.8628912071535009,-100.0,-1.0,0.1,yes,0.10301507537688437,0.44464609800362975,yes,2025-03-14T08:59:59Z,binance_spot,binance,no,,no,0.88
2025-03-04,2025-03-04,"Binance Will Change the Monitoring Tag Inclusion Frequency to Monthly and Extend the Monitoring Tag to Include AERGO, ALPACA, AST, BADGER, BURGER, COMBO, NULS, STPT, UFT & VIDT on 2025-03-04",https://www.binance.com/en/support/announcement/detail/d0a0b3c398264e9eb460f0e64324453c,064b0dde744232dc,ALPACA,ALPACAUSDT,delisted_after_tag,yes,2025-03-04T08:01:22Z,30d,0.0796,0.0463,-0.4183417085427136,0.7192224622030239,100.0,10.0,1000.0,719.2224622030238,7.192224622030238,-100.0,-1.0,0.1,yes,0.10301507537688437,0.654885654885655,yes,2025-03-14T08:59:59Z,binance_spot,binance,no,,no,0.88
2025-05-07,2025-05-07,"Binance Will Extend the Monitoring Tag to Include ALPHA, HIFI, LEVER, MOVE, PORTAL & REI on 2025-05-07",https://www.binance.com/en/support/announcement/detail/514e8ba0fef0462b97a8ce1506dc474d,cdee2c69a544c7e6,ALPHA,ALPHAUSDT,delisted_after_tag,yes,2025-05-07T08:00:33Z,1d,0.0298,0.0279,-0.0637583892617449,0.06810035842293893,100.0,10.0,1000.0,68.10035842293894,0.6810035842293893,68.10035842293894,0.6810035842293893,0.1,yes,0.0,0.13740458015267176,no,,binance_spot,binance,no,,no,0.88
2025-05-07,2025-05-07,"Binance Will Extend the Monitoring Tag to Include ALPHA, HIFI, LEVER, MOVE, PORTAL & REI on 2025-05-07",https://www.binance.com/en/support/announcement/detail/514e8ba0fef0462b97a8ce1506dc474d,cdee2c69a544c7e6,ALPHA,ALPHAUSDT,delisted_after_tag,yes,2025-05-07T08:00:33Z,3d,0.0298,0.0314,0.0536912751677851,-0.05095541401273873,100.0,10.0,1000.0,-50.95541401273873,-0.5095541401273873,-50.95541401273873,-0.5095541401273873,0.1,yes,0.08389261744966459,0.13740458015267176,no,,binance_spot,binance,no,,no,0.88
2025-05-07,2025-05-07,"Binance Will Extend the Monitoring Tag to Include ALPHA, HIFI, LEVER, MOVE, PORTAL & REI on 2025-05-07",https://www.binance.com/en/support/announcement/detail/514e8ba0fef0462b97a8ce1506dc474d,cdee2c69a544c7e6,ALPHA,ALPHAUSDT,delisted_after_tag,yes,2025-05-07T08:00:33Z,7d,0.0298,0.0292,-0.0201342281879194,0.020547945205479534,100.0,10.0,1000.0,20.547945205479536,0.20547945205479537,20.547945205479536,0.20547945205479537,0.1,yes,0.09395973154362403,0.13740458015267176,no,,binance_spot,binance,no,,no,0.88
2025-05-07,2025-05-07,"Binance Will Extend the Monitoring Tag to Include ALPHA, HIFI, LEVER, MOVE, PORTAL & REI on 2025-05-07",https://www.binance.com/en/support/announcement/detail/514e8ba0fef0462b97a8ce1506dc474d,cdee2c69a544c7e6,ALPHA,ALPHAUSDT,delisted_after_tag,yes,2025-05-07T08:00:33Z,14d,0.0298,0.0314,0.0536912751677851,-0.05095541401273873,100.0,10.0,1000.0,-50.95541401273873,-0.5095541401273873,-100.0,-1.0,0.1,yes,0.30536912751677847,0.15503875968992253,yes,2025-05-19T14:59:59Z,binance_spot,binance,no,,no,0.88
2025-05-07,2025-05-07,"Binance Will Extend the Monitoring Tag to Include ALPHA, HIFI, LEVER, MOVE, PORTAL & REI on 2025-05-07",https://www.binance.com/en/support/announcement/detail/514e8ba0fef0462b97a8ce1506dc474d,cdee2c69a544c7e6,ALPHA,ALPHAUSDT,delisted_after_tag,yes,2025-05-07T08:00:33Z,30d,0.0298,0.0241,-0.1912751677852349,0.2365145228215768,100.0,10.0,1000.0,236.5145228215768,2.365145228215768,-100.0,-1.0,0.1,yes,0.30536912751677847,0.3013100436681222,yes,2025-05-19T14:59:59Z,binance_spot,binance,no,,no,0.88
