token_entity_id,token_symbol,anchor_event_id,anchor_event_type,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,post_event_low_7d,post_event_low_14d,post_event_low_30d,post_event_low_60d,post_event_low_90d,drawdown_to_low_7d,drawdown_to_low_14d,drawdown_to_low_30d,drawdown_to_low_60d,drawdown_to_low_90d,days_from_event_to_low_7d,days_from_event_to_low_30d,days_from_event_to_low_90d,low_timestamp_utc,low_price,volume_at_low,quote_volume_at_low,volume_zscore_at_low,wick_ratio_at_low,volatility_before_low,volatility_after_low,capitulation_flag,liquidity_death_flag,low_liquidity_wick_flag,absolute_bottom_confidence_score,manual_review_required,notes
TRU,TRU,4623eb2e7750ecc2,MONITORING_TAG_ADDED,2026-04-14 02:30:06+00:00,0.008976035943285774,0.0079,0.0076,0.0037,0.0022,0.0022,0.0022,0.0022,-0.5877913119579626,-0.7549029422452751,-0.7549029422452751,-0.7549029422452751,-0.7549029422452751,6.562430555555555,13.979097222222222,13.979097222222222,2026-04-28T02:00:00+00:00,0.0022,32528133.0,81146.0354,2.458645391987054,0.19999999999999965,0.04240798046047224,nan,no,yes,no,0.6,yes,low_quote_volume_at_low
