cluster_id,cluster_date_utc,hold_window,strategy_id,tokens_count,total_margin_usdt,total_notional_usdt,total_pnl_usdt,roi_on_margin,winning_tokens,losing_tokens,tp1_tokens,tp2_tokens,be_tokens,stopped_tokens,median_token_pnl,worst_token_pnl,best_token_pnl,tokens
2024-04-03,2024-04-03,60d,runner_only_10_no_be,2,200.0,2000.0,901.2717473345647,4.506358736672824,2,0,0,0,0,0,450.63587366728234,444.2581726739312,457.0135746606334,"UNFI,WAVES"
2024-04-03,2024-04-03,7d,aggressive_10_be20_tp20_50,2,200.0,2000.0,323.79722443685864,1.6189861221842932,2,0,1,0,1,0,161.89861221842932,93.62107267534125,230.17615176151742,"UNFI,WAVES"
2024-04-03,2024-04-03,7d,balanced_10_be15_tp10_30,2,200.0,2000.0,221.84281842818413,1.1092140921409206,2,0,2,0,2,1,110.92140921409207,33.33333333333328,188.50948509485085,"UNFI,WAVES"
2024-04-03,2024-04-03,7d,base_10_be20_tp15_30,2,200.0,2000.0,327.7224521852252,1.6386122609261262,2,0,2,0,1,0,163.8612260926126,120.9614128101257,206.76103937509953,"UNFI,WAVES"
2024-04-03,2024-04-03,7d,defensive_7p5_be10_tp10_20,2,200.0,2000.0,230.39295392953912,1.1519647696476956,2,0,2,1,2,1,115.19647696476956,44.44444444444437,185.94850948509475,"UNFI,WAVES"
2024-04-03,2024-04-03,7d,runner_only_10_no_be,2,200.0,2000.0,315.30128947750916,1.5765064473875459,2,0,0,0,0,0,157.65064473875458,93.62107267534125,221.68021680216788,"UNFI,WAVES"
2024-04-03,2024-04-03,90d,aggressive_10_be20_tp20_50,2,200.0,2000.0,1423.3414326259858,7.116707163129929,2,0,2,2,2,0,711.6707163129929,578.7818471337579,844.5595854922278,"UNFI,WAVES"
2024-04-03,2024-04-03,90d,balanced_10_be15_tp10_30,2,200.0,2000.0,341.87708522899595,1.7093854261449797,2,0,2,1,2,1,170.93854261449798,33.33333333333328,308.5437518956627,"UNFI,WAVES"
2024-04-03,2024-04-03,90d,base_10_be20_tp15_30,2,200.0,2000.0,935.7813547352207,4.678906773676103,2,0,2,2,2,0,467.89067736761035,317.28329229781076,618.49806243741,"UNFI,WAVES"
2024-04-03,2024-04-03,90d,defensive_7p5_be10_tp10_20,2,200.0,2000.0,267.6707360226467,1.3383536801132334,2,0,2,1,2,1,133.83536801132334,44.44444444444437,223.2262915782023,"UNFI,WAVES"
2024-04-03,2024-04-03,90d,runner_only_10_no_be,2,200.0,2000.0,1577.8047754199529,7.889023877099764,2,0,0,0,0,0,788.9023877099764,345.9394904458597,1231.8652849740931,"UNFI,WAVES"
2024-07-01,2024-07-01,14d,aggressive_10_be20_tp20_50,3,300.0,3000.0,575.9909721568915,1.9199699071896383,3,0,3,0,3,1,141.2046473705666,75.0,359.7863247863249,"CVX,MBL,SNT"
2024-07-01,2024-07-01,14d,balanced_10_be15_tp10_30,3,300.0,3000.0,593.2818452100962,1.9776061507003206,3,0,3,2,3,1,233.1353250635762,33.33333333333328,326.8131868131868,"CVX,MBL,SNT"
2024-07-01,2024-07-01,14d,base_10_be20_tp15_30,3,300.0,3000.0,628.0443545434314,2.093481181811438,3,0,3,2,3,1,231.82040855477945,58.23529411764707,337.98865187100483,"CVX,MBL,SNT"
2024-07-01,2024-07-01,14d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,508.7580356862866,1.6958601189542886,3,0,3,3,3,1,147.81786474611582,119.44444444444437,241.49572649572644,"CVX,MBL,SNT"
2024-07-01,2024-07-01,14d,runner_only_10_no_be,3,300.0,3000.0,550.936441283008,1.8364548042766933,3,0,0,0,0,0,94.57806767223809,49.520766773162975,406.8376068376069,"CVX,MBL,SNT"
2024-07-01,2024-07-01,1d,aggressive_10_be20_tp20_50,3,300.0,3000.0,171.6893555766108,0.572297851922036,3,0,0,0,0,0,48.68316041500398,38.684719535783344,84.32147562582348,"CVX,MBL,SNT"
2024-07-01,2024-07-01,1d,balanced_10_be15_tp10_30,3,300.0,3000.0,171.6893555766108,0.572297851922036,3,0,0,0,0,0,48.68316041500398,38.684719535783344,84.32147562582348,"CVX,MBL,SNT"
2024-07-01,2024-07-01,1d,base_10_be20_tp15_30,3,300.0,3000.0,171.6893555766108,0.572297851922036,3,0,0,0,0,0,48.68316041500398,38.684719535783344,84.32147562582348,"CVX,MBL,SNT"
2024-07-01,2024-07-01,1d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,171.6893555766108,0.572297851922036,3,0,0,0,0,0,48.68316041500398,38.684719535783344,84.32147562582348,"CVX,MBL,SNT"
2024-07-01,2024-07-01,1d,runner_only_10_no_be,3,300.0,3000.0,171.6893555766108,0.572297851922036,3,0,0,0,0,0,48.68316041500398,38.684719535783344,84.32147562582348,"CVX,MBL,SNT"
2024-07-01,2024-07-01,30d,aggressive_10_be20_tp20_50,3,300.0,3000.0,224.99999999999994,0.7499999999999998,3,0,3,0,3,3,75.0,74.99999999999993,75.0,"CVX,MBL,SNT"
2024-07-01,2024-07-01,30d,balanced_10_be15_tp10_30,3,300.0,3000.0,442.8571428571428,1.4761904761904758,3,0,3,2,3,3,204.76190476190473,33.33333333333328,204.7619047619048,"CVX,MBL,SNT"
2024-07-01,2024-07-01,30d,base_10_be20_tp15_30,3,300.0,3000.0,457.5630252100841,1.5252100840336136,3,0,3,2,3,3,199.66386554621852,58.23529411764707,199.66386554621852,"CVX,MBL,SNT"
2024-07-01,2024-07-01,30d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,358.33333333333314,1.1944444444444438,3,0,3,3,3,3,119.44444444444437,119.44444444444437,119.4444444444444,"CVX,MBL,SNT"
2024-07-01,2024-07-01,30d,runner_only_10_no_be,3,300.0,3000.0,-7.426213900349026,-0.024754046334496755,2,1,0,0,0,1,38.73517786561265,-90.90909090909093,44.74769914312926,"CVX,MBL,SNT"
2024-07-01,2024-07-01,3d,aggressive_10_be20_tp20_50,3,300.0,3000.0,594.8962343486808,1.982987447828936,3,0,1,0,1,0,198.90510948905126,146.45602049530316,249.53510436432634,"CVX,MBL,SNT"
2024-07-01,2024-07-01,3d,balanced_10_be15_tp10_30,3,300.0,3000.0,516.2878953533743,1.7209596511779144,3,0,3,0,2,0,172.56690997566918,135.85254768004555,207.86843769765963,"CVX,MBL,SNT"
2024-07-01,2024-07-01,3d,base_10_be20_tp15_30,3,300.0,3000.0,563.2480605512596,1.8774935351708655,3,0,2,0,1,0,191.5017174753114,146.45602049530316,225.2903225806451,"CVX,MBL,SNT"
2024-07-01,2024-07-01,3d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,490.35077033722854,1.6345025677907619,3,0,3,1,3,0,163.78751013787513,132.31805674162635,194.2452034577271,"CVX,MBL,SNT"
2024-07-01,2024-07-01,3d,runner_only_10_no_be,3,300.0,3000.0,594.6969933619635,1.9823233112065448,3,0,0,0,0,0,198.90510948905126,146.45602049530316,249.33586337760906,"CVX,MBL,SNT"
2024-07-01,2024-07-01,60d,aggressive_10_be20_tp20_50,3,300.0,3000.0,224.99999999999994,0.7499999999999998,3,0,3,0,3,3,75.0,74.99999999999993,75.0,"CVX,MBL,SNT"
2024-07-01,2024-07-01,60d,balanced_10_be15_tp10_30,3,300.0,3000.0,442.8571428571428,1.4761904761904758,3,0,3,2,3,3,204.76190476190473,33.33333333333328,204.7619047619048,"CVX,MBL,SNT"
2024-07-01,2024-07-01,60d,base_10_be20_tp15_30,3,300.0,3000.0,457.5630252100841,1.5252100840336136,3,0,3,2,3,3,199.66386554621852,58.23529411764707,199.66386554621852,"CVX,MBL,SNT"
2024-07-01,2024-07-01,60d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,358.33333333333314,1.1944444444444438,3,0,3,3,3,3,119.44444444444437,119.44444444444437,119.4444444444444,"CVX,MBL,SNT"
2024-07-01,2024-07-01,60d,runner_only_10_no_be,3,300.0,3000.0,711.5644643892697,2.3718815479642323,2,1,0,0,0,1,249.64336661911557,-90.90909090909093,552.830188679245,"CVX,MBL,SNT"
2024-07-01,2024-07-01,7d,aggressive_10_be20_tp20_50,3,300.0,3000.0,995.0046754399973,3.316682251466658,3,0,3,0,3,0,289.3141153081512,252.8608127043437,452.8297474275023,"CVX,MBL,SNT"
2024-07-01,2024-07-01,7d,balanced_10_be15_tp10_30,3,300.0,3000.0,895.3243553646565,2.9844145178821884,3,0,3,2,3,0,280.98796734948064,247.6474486414845,366.68893937369137,"CVX,MBL,SNT"
2024-07-01,2024-07-01,7d,base_10_be20_tp15_30,3,300.0,3000.0,932.5990933547826,3.108663644515942,3,0,3,2,3,0,286.0534031454712,263.3645187697346,383.1811714395767,"CVX,MBL,SNT"
2024-07-01,2024-07-01,7d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,688.3353370933319,2.2944511236444396,3,0,3,3,3,0,211.29335100508058,195.67050703202028,281.37147905623107,"CVX,MBL,SNT"
2024-07-01,2024-07-01,7d,runner_only_10_no_be,3,300.0,3000.0,1100.0066791999961,3.6666889306666537,3,0,0,0,0,0,306.1630218687874,254.08687529191965,539.756782039289,"CVX,MBL,SNT"
2024-07-01,2024-07-01,90d,aggressive_10_be20_tp20_50,3,300.0,3000.0,224.99999999999994,0.7499999999999998,3,0,3,0,3,3,75.0,74.99999999999993,75.0,"CVX,MBL,SNT"
2024-07-01,2024-07-01,90d,balanced_10_be15_tp10_30,3,300.0,3000.0,442.8571428571428,1.4761904761904758,3,0,3,2,3,3,204.76190476190473,33.33333333333328,204.7619047619048,"CVX,MBL,SNT"
2024-07-01,2024-07-01,90d,base_10_be20_tp15_30,3,300.0,3000.0,457.5630252100841,1.5252100840336136,3,0,3,2,3,3,199.66386554621852,58.23529411764707,199.66386554621852,"CVX,MBL,SNT"
2024-07-01,2024-07-01,90d,defensive_7p5_be10_tp10_20,3,300.0,3000.0,358.33333333333314,1.1944444444444438,3,0,3,3,3,3,119.44444444444437,119.44444444444437,119.4444444444444,"CVX,MBL,SNT"
2024-07-01,2024-07-01,90d,runner_only_10_no_be,3,300.0,3000.0,491.15603049815496,1.6371867683271832,2,1,0,0,0,1,60.10488100040345,-90.90909090909093,521.9602404068424,"CVX,MBL,SNT"
2024-10-03,2024-10-03,14d,aggressive_10_be20_tp20_50,2,200.0,2000.0,-181.81818181818198,-0.90909090909091,0,2,0,0,0,2,-90.90909090909099,-90.90909090909105,-90.90909090909093,"BLZ,KEY"
2024-10-03,2024-10-03,14d,balanced_10_be15_tp10_30,2,200.0,2000.0,-57.575757575757585,-0.2878787878787879,1,1,1,0,1,2,-28.787878787878793,-90.90909090909093,33.33333333333335,"BLZ,KEY"
2024-10-03,2024-10-03,14d,base_10_be20_tp15_30,2,200.0,2000.0,-93.58288770053485,-0.4679144385026743,0,2,1,0,0,2,-46.79144385026743,-90.90909090909093,-2.6737967914439196,"BLZ,KEY"
2024-10-03,2024-10-03,14d,defensive_7p5_be10_tp10_20,2,200.0,2000.0,-25.322997416020662,-0.12661498708010333,1,1,1,0,1,2,-12.661498708010331,-69.76744186046513,44.444444444444464,"BLZ,KEY"
2024-10-03,2024-10-03,14d,runner_only_10_no_be,2,200.0,2000.0,-181.81818181818198,-0.90909090909091,0,2,0,0,0,2,-90.90909090909099,-90.90909090909105,-90.90909090909093,"BLZ,KEY"
2024-10-03,2024-10-03,1d,aggressive_10_be20_tp20_50,2,200.0,2000.0,14.297275424871913,0.07148637712435957,1,1,0,0,0,1,7.148637712435956,-90.90909090909093,105.20636633396285,"BLZ,KEY"
2024-10-03,2024-10-03,1d,balanced_10_be15_tp10_30,2,200.0,2000.0,16.068698858016404,0.08034349429008202,1,1,1,0,1,1,8.034349429008202,-90.90909090909093,106.97778976710734,"BLZ,KEY"
2024-10-03,2024-10-03,1d,base_10_be20_tp15_30,2,200.0,2000.0,37.814468652311234,0.18907234326155617,1,1,1,0,0,1,18.907234326155617,-90.90909090909093,128.72355956140217,"BLZ,KEY"
2024-10-03,2024-10-03,1d,defensive_7p5_be10_tp10_20,2,200.0,2000.0,37.80082238435705,0.18900411192178523,1,1,1,0,1,1,18.900411192178524,-69.76744186046513,107.56826424482217,"BLZ,KEY"
2024-10-03,2024-10-03,1d,runner_only_10_no_be,2,200.0,2000.0,14.297275424871913,0.07148637712435957,1,1,0,0,0,1,7.148637712435956,-90.90909090909093,105.20636633396285,"BLZ,KEY"
2024-10-03,2024-10-03,30d,aggressive_10_be20_tp20_50,2,200.0,2000.0,-181.81818181818198,-0.90909090909091,0,2,0,0,0,2,-90.90909090909099,-90.90909090909105,-90.90909090909093,"BLZ,KEY"
2024-10-03,2024-10-03,30d,balanced_10_be15_tp10_30,2,200.0,2000.0,-57.575757575757585,-0.2878787878787879,1,1,1,0,1,2,-28.787878787878793,-90.90909090909093,33.33333333333335,"BLZ,KEY"
2024-10-03,2024-10-03,30d,base_10_be20_tp15_30,2,200.0,2000.0,-93.58288770053485,-0.4679144385026743,0,2,1,0,0,2,-46.79144385026743,-90.90909090909093,-2.6737967914439196,"BLZ,KEY"
2024-10-03,2024-10-03,30d,defensive_7p5_be10_tp10_20,2,200.0,2000.0,-25.322997416020662,-0.12661498708010333,1,1,1,0,1,2,-12.661498708010331,-69.76744186046513,44.444444444444464,"BLZ,KEY"
2024-10-03,2024-10-03,30d,runner_only_10_no_be,2,200.0,2000.0,-181.81818181818198,-0.90909090909091,0,2,0,0,0,2,-90.90909090909099,-90.90909090909105,-90.90909090909093,"BLZ,KEY"
2024-10-03,2024-10-03,3d,aggressive_10_be20_tp20_50,2,200.0,2000.0,45.56802420880092,0.2278401210440046,1,1,0,0,0,1,22.78401210440046,-90.90909090909093,136.47711511789186,"BLZ,KEY"
2024-10-03,2024-10-03,3d,balanced_10_be15_tp10_30,2,200.0,2000.0,37.9582230067667,0.1897911150338335,1,1,1,0,1,1,18.97911150338335,-90.90909090909093,128.86731391585764,"BLZ,KEY"
2024-10-03,2024-10-03,3d,base_10_be20_tp15_30,2,200.0,2000.0,58.765870337543674,0.2938293516877184,1,1,1,0,0,1,29.382935168771837,-90.90909090909093,149.6749612466346,"BLZ,KEY"
2024-10-03,2024-10-03,3d,defensive_7p5_be10_tp10_20,2,200.0,2000.0,56.563271654714455,0.28281635827357227,1,1,1,0,1,1,28.281635827357228,-69.76744186046513,126.33071351517958,"BLZ,KEY"
2024-10-03,2024-10-03,3d,runner_only_10_no_be,2,200.0,2000.0,45.56802420880092,0.2278401210440046,1,1,0,0,0,1,22.78401210440046,-90.90909090909093,136.47711511789186,"BLZ,KEY"
