cluster_id,cluster_date_utc,hold_window,stop_model,be_model,tokens_count,total_margin_usdt,total_notional_usdt,total_pnl_usdt,roi_on_margin,winning_tokens,losing_tokens,stopped_tokens,breakeven_tokens,median_token_pnl,worst_token_pnl,best_token_pnl,tokens
2023-10-04,2023-10-04,12h,no_stop,be_after_10,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,no_stop,be_after_15,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,no_stop,be_after_20,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,no_stop,be_after_5,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,no_stop,no_be,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_10,be_after_10,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_10,be_after_15,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_10,be_after_20,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_10,be_after_5,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_10,no_be,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_15,be_after_10,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_15,be_after_15,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_15,be_after_20,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_15,be_after_5,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_15,no_be,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_20,be_after_10,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
2023-10-04,2023-10-04,12h,stop_20,be_after_15,4,400.0,4000.0,232.59196018676764,0.5814799004669191,4,0,0,0,55.378601766276844,4.784688995215225,117.05006765899873,"BETA,BOND,WTC,XEM"
