cluster_id,cluster_date_utc,hold_window,stop_model,be_model,tokens_count,total_margin_usdt,total_notional_usdt,total_pnl_usdt,roi_on_margin,winning_tokens,losing_tokens,stopped_tokens,breakeven_tokens,median_token_pnl,worst_token_pnl,best_token_pnl,tokens
2024-01-04,2024-01-04,12h,stop_15,be_after_10,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_15,be_after_15,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_15,be_after_20,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_15,be_after_5,3,300.0,3000.0,-10.21675513815168,-0.0340558504605056,1,1,0,1,0.0,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_15,no_be,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_20,be_after_10,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_20,be_after_15,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_20,be_after_20,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_20,be_after_5,3,300.0,3000.0,-10.21675513815168,-0.0340558504605056,1,1,0,1,0.0,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_20,no_be,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_30,be_after_10,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_30,be_after_15,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_30,be_after_20,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_30,be_after_5,3,300.0,3000.0,-10.21675513815168,-0.0340558504605056,1,1,0,1,0.0,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_30,no_be,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_50,be_after_10,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_50,be_after_15,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_50,be_after_20,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_50,be_after_5,3,300.0,3000.0,-10.21675513815168,-0.0340558504605056,1,1,0,1,0.0,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,12h,stop_50,no_be,3,300.0,3000.0,-1.299557685922382,-0.004331858953074607,2,1,0,0,8.917197452229297,-20.83333333333337,10.616578195181692,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,no_stop,be_after_10,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,no_stop,be_after_15,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,no_stop,be_after_20,3,300.0,3000.0,-193.01120976011646,-0.6433706992003881,0,2,0,1,-70.42253521126763,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,no_stop,be_after_5,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,no_stop,no_be,3,300.0,3000.0,-120.65419069599149,-0.402180635653305,1,2,0,0,-70.42253521126763,-122.58867454884881,72.35701906412496,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_10,be_after_10,3,300.0,3000.0,-90.90909090909093,-0.3030303030303031,0,1,1,2,0.0,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_10,be_after_15,3,300.0,3000.0,-90.90909090909093,-0.3030303030303031,0,1,1,2,0.0,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_10,be_after_20,3,300.0,3000.0,-181.81818181818187,-0.6060606060606062,0,2,2,1,-90.90909090909093,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_10,be_after_5,3,300.0,3000.0,-90.90909090909093,-0.3030303030303031,0,1,1,2,0.0,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_10,no_be,3,300.0,3000.0,-109.46116275405691,-0.364870542513523,1,2,2,0,-90.90909090909093,-90.90909090909093,72.35701906412496,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_15,be_after_10,3,300.0,3000.0,-130.43478260869557,-0.4347826086956519,0,1,1,2,0.0,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_15,be_after_15,3,300.0,3000.0,-130.43478260869557,-0.4347826086956519,0,1,1,2,0.0,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_15,be_after_20,3,300.0,3000.0,-260.86956521739114,-0.8695652173913038,0,2,2,1,-130.43478260869557,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_15,be_after_5,3,300.0,3000.0,-130.43478260869557,-0.4347826086956519,0,1,1,2,0.0,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_15,no_be,3,300.0,3000.0,-188.5125461532662,-0.6283751538442206,1,2,2,0,-130.43478260869557,-130.43478260869557,72.35701906412496,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_20,be_after_10,3,300.0,3000.0,-166.66666666666674,-0.5555555555555558,0,1,1,2,0.0,-166.66666666666674,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_20,be_after_15,3,300.0,3000.0,-166.66666666666674,-0.5555555555555558,0,1,1,2,0.0,-166.66666666666674,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_20,be_after_20,3,300.0,3000.0,-333.33333333333337,-1.1111111111111112,0,2,2,1,-166.66666666666663,-166.66666666666674,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_20,be_after_5,3,300.0,3000.0,-166.66666666666674,-0.5555555555555558,0,1,1,2,0.0,-166.66666666666674,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_20,no_be,3,300.0,3000.0,-260.9763142692084,-0.869921047564028,1,2,2,0,-166.66666666666663,-166.66666666666674,72.35701906412496,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_30,be_after_10,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_30,be_after_15,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_30,be_after_20,3,300.0,3000.0,-353.35790531807953,-1.1778596843935984,0,2,1,1,-122.58867454884881,-230.76923076923072,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_30,be_after_5,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_30,no_be,3,300.0,3000.0,-281.0008862539546,-0.9366696208465154,1,2,1,0,-122.58867454884881,-230.76923076923072,72.35701906412496,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_50,be_after_10,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_50,be_after_15,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_50,be_after_20,3,300.0,3000.0,-193.01120976011646,-0.6433706992003881,0,2,0,1,-70.42253521126763,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_50,be_after_5,3,300.0,3000.0,-122.58867454884881,-0.4086289151628294,0,1,0,2,0.0,-122.58867454884881,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,14d,stop_50,no_be,3,300.0,3000.0,-120.65419069599149,-0.402180635653305,1,2,0,0,-70.42253521126763,-122.58867454884881,72.35701906412496,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,no_stop,be_after_10,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,no_stop,be_after_15,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,no_stop,be_after_20,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,no_stop,be_after_5,3,300.0,3000.0,40.86197172141503,0.13620657240471676,1,1,0,1,0.0,-12.777875021879993,53.639846743295024,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,no_stop,no_be,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_10,be_after_10,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_10,be_after_15,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_10,be_after_20,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_10,be_after_5,3,300.0,3000.0,40.86197172141503,0.13620657240471676,1,1,0,1,0.0,-12.777875021879993,53.639846743295024,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_10,no_be,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_15,be_after_10,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_15,be_after_15,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_15,be_after_20,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_15,be_after_5,3,300.0,3000.0,40.86197172141503,0.13620657240471676,1,1,0,1,0.0,-12.777875021879993,53.639846743295024,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_15,no_be,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_20,be_after_10,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_20,be_after_15,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_20,be_after_20,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_20,be_after_5,3,300.0,3000.0,40.86197172141503,0.13620657240471676,1,1,0,1,0.0,-12.777875021879993,53.639846743295024,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_20,no_be,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_30,be_after_10,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_30,be_after_15,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_30,be_after_20,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_30,be_after_5,3,300.0,3000.0,40.86197172141503,0.13620657240471676,1,1,0,1,0.0,-12.777875021879993,53.639846743295024,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_30,no_be,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_50,be_after_10,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_50,be_after_15,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_50,be_after_20,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_50,be_after_5,3,300.0,3000.0,40.86197172141503,0.13620657240471676,1,1,0,1,0.0,-12.777875021879993,53.639846743295024,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1d,stop_50,no_be,3,300.0,3000.0,95.4558465549703,0.3181861551832343,2,1,0,0,53.639846743295024,-12.777875021879993,54.59387483355527,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,no_stop,be_after_10,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,no_stop,be_after_15,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,no_stop,be_after_20,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,no_stop,be_after_5,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,no_stop,no_be,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_10,be_after_10,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_10,be_after_15,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_10,be_after_20,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_10,be_after_5,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_10,no_be,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_15,be_after_10,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_15,be_after_15,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_15,be_after_20,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_15,be_after_5,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_15,no_be,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_20,be_after_10,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_20,be_after_15,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_20,be_after_20,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_20,be_after_5,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_20,no_be,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_30,be_after_10,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_30,be_after_15,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_30,be_after_20,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_30,be_after_5,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_30,no_be,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_50,be_after_10,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_50,be_after_15,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_50,be_after_20,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_50,be_after_5,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,1h,stop_50,no_be,3,300.0,3000.0,42.16095064381364,0.14053650214604546,2,1,0,0,11.442582754393138,-0.5316321105794941,31.25,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,no_stop,be_after_10,3,300.0,3000.0,-36.88524590163933,-0.1229508196721311,0,1,0,2,0.0,-36.88524590163933,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,no_stop,be_after_15,3,300.0,3000.0,-36.88524590163933,-0.1229508196721311,0,1,0,2,0.0,-36.88524590163933,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,no_stop,be_after_20,3,300.0,3000.0,-27.968048449410034,-0.09322682816470011,1,1,0,1,0.0,-36.88524590163933,8.917197452229297,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,no_stop,be_after_5,3,300.0,3000.0,-36.88524590163933,-0.1229508196721311,0,1,0,2,0.0,-36.88524590163933,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,no_stop,no_be,3,300.0,3000.0,100.62292282281972,0.3354097427427324,2,1,0,0,8.917197452229297,-36.88524590163933,128.59097127222975,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_10,be_after_10,3,300.0,3000.0,-90.90909090909093,-0.3030303030303031,0,1,1,2,0.0,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_10,be_after_15,3,300.0,3000.0,-90.90909090909093,-0.3030303030303031,0,1,1,2,0.0,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_10,be_after_20,3,300.0,3000.0,-181.81818181818187,-0.6060606060606062,0,2,2,1,-90.90909090909093,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_10,be_after_5,3,300.0,3000.0,-90.90909090909093,-0.3030303030303031,0,1,1,2,0.0,-90.90909090909093,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_10,no_be,3,300.0,3000.0,-53.22721054595212,-0.17742403515317373,1,2,2,0,-90.90909090909093,-90.90909090909093,128.59097127222975,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_15,be_after_10,3,300.0,3000.0,-130.43478260869557,-0.4347826086956519,0,1,1,2,0.0,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_15,be_after_15,3,300.0,3000.0,-130.43478260869557,-0.4347826086956519,0,1,1,2,0.0,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
2024-01-04,2024-01-04,30d,stop_15,be_after_20,3,300.0,3000.0,-260.86956521739114,-0.8695652173913038,0,2,2,1,-130.43478260869557,-130.43478260869557,0.0,"ANT,ZEC,ZEN"
