hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
12h,stop_50,be_after_10,119,20,11900.0,4878.848836056883,0.4099872971476372,0.6386554621848739,0.75,21.052631578947434,0.3399017351360383,0.0,72.53458077526275,847.8109798471161,-333.33333333333326,6.063177193385935,0.008403361344537815,0.17647058823529413,0.09855769230769229,0.014698428788646467,0.6113958396141093
12h,stop_50,be_after_15,119,20,11900.0,5963.857960897223,0.5011645345291784,0.7310924369747899,0.85,44.00000000000004,0.506576107169791,0.0,84.68913068983264,847.8109798471161,-333.33333333333326,6.277532670207111,0.008403361344537815,0.06722689075630252,0.09855769230769229,0.014830194275545105,0.6113958396141093
12h,stop_50,be_after_20,119,20,11900.0,6569.790675682334,0.552083250057339,0.773109243697479,0.95,46.68435013262595,0.5090510886972894,6.743197462400041,90.97559713973935,847.8109798471161,-333.33333333333326,6.308472369750771,0.008403361344537815,0.01680672268907563,0.09855769230769229,0.016105417276720324,0.6113958396141093
12h,stop_50,be_after_5,119,20,11900.0,3055.9791421855266,0.2568049699315569,0.42857142857142855,0.8,0.0,0.14075404560752433,0.0,44.25087108013936,847.8109798471161,-333.33333333333326,5.016057801375783,0.008403361344537815,0.4369747899159664,0.08074534161490687,0.012746234067207318,0.6113958396141093
12h,stop_50,no_be,119,20,11900.0,6979.345332726231,0.5864996077921203,0.7899159663865546,0.95,48.19277108433728,0.5525953596619493,9.663646044726693,95.70327925552924,847.8109798471161,-333.33333333333326,6.639397613513499,0.008403361344537815,0.0,0.09855769230769229,0.016105417276720324,0.6113958396141093
14d,no_stop,be_after_10,119,20,11900.0,11318.843481387623,0.9511633177636658,0.31092436974789917,0.55,0.0,0.20539665375708188,0.0,118.60961035034268,1827.7206664303435,-512.6050420168067,6.6311180225585495,0.0,0.5798319327731093,0.19354838709677424,0.04980842911877392,4.396226415094339
14d,no_stop,be_after_15,119,20,11900.0,18306.96599439079,1.5384005037303186,0.453781512605042,0.75,0.0,1.1315186375126238,0.0,223.05234701400843,2304.3478260869565,-512.6050420168067,7.887715760480222,0.0,0.3949579831932773,0.2641653905053598,0.06058873963989697,4.396226415094339
14d,no_stop,be_after_20,119,20,11900.0,21780.935226906655,1.8303306913366937,0.5546218487394958,0.85,65.7476139978792,1.7604677303383782,0.0,296.79872218847714,2304.3478260869565,-512.6050420168067,7.847233765105969,0.0,0.25210084033613445,0.31374999999999975,0.07929515418502198,4.396226415094339
14d,no_stop,be_after_5,119,20,11900.0,6522.691324088928,0.5481253213520108,0.15126050420168066,0.45,0.0,0.0,0.0,0.0,1827.7206664303435,-122.58867454884881,25.252422974431898,0.0,0.8235294117647058,0.1117318435754191,0.020442930153321992,0.6113958396141093
14d,no_stop,no_be,119,20,11900.0,29919.37086182112,2.5142328455311866,0.7647058823529411,0.9,182.92682926829264,2.788621150121648,29.988062199645334,381.4996710919748,2304.3478260869565,-625.3689668927004,7.06303617685313,0.0,0.0,0.3374340949033392,0.1092896174863387,4.396226415094339
