stop_loss,take_profit,holding_days,trailing_variant,n_trades,valid_path_rate,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,profit_factor,expectancy,stop_hit_rate,tp_hit_rate,trailing_hit_rate,timeout_exit_rate,median_holding_time_hours,max_loss_after_stop_simulation
0.3,0.3,7,breakeven_after_10,30,1.0,0.5666666666666667,0.029738006917190758,0.07829933407938311,-0.01,0.20104873302046283,-0.24076923076923085,0.4185714285714286,3.1320092202766565,0.07829933407938311,0.1,0.13333333333333333,0.23333333333333334,0.5333333333333333,134.0002775,-0.24076923076923085
0.3,0.5,7,breakeven_after_10,30,1.0,0.5666666666666667,0.029738006917190758,0.08596722080405378,-0.01,0.20104873302046283,-0.24076923076923085,0.8145614035087718,3.3407977800932773,0.08596722080405378,0.1,0.0,0.23333333333333334,0.6666666666666666,168.00027749999998,-0.24076923076923085
0.4,0.1,7,breakeven_after_10,30,1.0,0.7666666666666667,0.10111111111111094,0.03850907609331419,0.04266835096948352,0.10111111111111117,-0.2957142857142857,0.10111111111111117,2.0675422672541854,0.03850907609331419,0.06666666666666667,0.7,0.03333333333333333,0.2,27.5002775,-0.2957142857142857
0.4,0.2,7,breakeven_after_10,30,1.0,0.5666666666666667,0.05851968493271288,0.06639756679707157,-0.01,0.2364743589743588,-0.2957142857142857,0.24,2.743970299885718,0.06639756679707157,0.06666666666666667,0.26666666666666666,0.23333333333333334,0.43333333333333335,108.50027750000001,-0.2957142857142857
0.4,0.3,7,breakeven_after_10,30,1.0,0.5666666666666667,0.029738006917190758,0.07695229402266562,-0.01,0.20104873302046283,-0.2957142857142857,0.4185714285714286,3.0211962841011983,0.07695229402266562,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.5666666666666667,148.00027749999998,-0.2957142857142857
0.4,0.5,7,breakeven_after_10,30,1.0,0.5666666666666667,0.029738006917190758,0.08462018074733632,-0.01,0.20104873302046283,-0.2957142857142857,0.8145614035087718,3.222597741350132,0.08462018074733632,0.06666666666666667,0.0,0.23333333333333334,0.7,168.00027749999998,-0.2957142857142857
0.5,0.1,7,breakeven_after_10,30,1.0,0.7666666666666667,0.10111111111111094,0.035334472918711016,0.04266835096948352,0.10111111111111117,-0.3433333333333334,0.10111111111111117,1.9003044072299387,0.035334472918711016,0.06666666666666667,0.7,0.03333333333333333,0.2,27.5002775,-0.3433333333333334
0.5,0.2,7,breakeven_after_10,30,1.0,0.5666666666666667,0.05851968493271288,0.06322296362246839,-0.01,0.2364743589743588,-0.3433333333333334,0.24,2.532780059471438,0.06322296362246839,0.06666666666666667,0.26666666666666666,0.23333333333333334,0.43333333333333335,108.50027750000001,-0.3433333333333334
0.5,0.3,7,breakeven_after_10,30,1.0,0.5666666666666667,0.029738006917190758,0.07377769084806246,-0.01,0.20104873302046283,-0.3433333333333334,0.4185714285714286,2.788669288599594,0.07377769084806246,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.5666666666666667,148.00027749999998,-0.3433333333333334
0.5,0.5,7,breakeven_after_10,30,1.0,0.5666666666666667,0.029738006917190758,0.08144557757273313,-0.01,0.20104873302046283,-0.3433333333333334,0.8145614035087718,2.9745698411273795,0.08144557757273313,0.06666666666666667,0.0,0.23333333333333334,0.7,168.00027749999998,-0.3433333333333334
0.15,0.1,7,none,30,1.0,0.6333333333333333,0.10111111111111094,0.01772445535928421,-0.13949275362318836,0.10111111111111117,-0.14043478260869569,0.10111111111111117,1.3827136107983053,0.01772445535928421,0.26666666666666666,0.6333333333333333,0.0,0.1,24.0002775,-0.14043478260869569
0.15,0.2,7,none,30,1.0,0.5666666666666667,0.11202458284849226,0.05643659297060129,-0.14043478260869557,0.2364743589743588,-0.14043478260869569,0.24,2.0676784698762507,0.05643659297060129,0.3,0.26666666666666666,0.0,0.43333333333333335,104.00027750000001,-0.14043478260869569
0.15,0.3,7,none,30,1.0,0.5666666666666667,0.0574490086099967,0.06699132019619537,-0.14043478260869557,0.20104873302046283,-0.14043478260869569,0.4185714285714286,2.2673548575003886,0.06699132019619537,0.3,0.13333333333333333,0.0,0.5666666666666667,121.00027750000001,-0.14043478260869569
0.15,0.5,7,none,30,1.0,0.5666666666666667,0.0574490086099967,0.07465920692086604,-0.14043478260869557,0.20104873302046283,-0.14043478260869569,0.8145614035087718,2.4124174336492614,0.07465920692086604,0.3,0.0,0.0,0.7,168.00027749999998,-0.14043478260869569
0.2,0.1,7,none,30,1.0,0.7,0.10111111111111094,0.024153351490697503,-0.0699829027355623,0.10111111111111117,-0.17666666666666675,0.10111111111111117,1.5464974641204687,0.024153351490697503,0.2,0.6666666666666666,0.0,0.13333333333333333,25.5002775,-0.17666666666666675
0.2,0.2,7,none,30,1.0,0.6,0.11202458284849226,0.05239850037415628,-0.16666666666666657,0.2364743589743588,-0.17666666666666675,0.24,1.9059239910014636,0.05239850037415628,0.26666666666666666,0.26666666666666666,0.0,0.4666666666666667,108.50027750000001,-0.17666666666666675
0.2,0.3,7,none,30,1.0,0.6,0.0574490086099967,0.06295322759975036,-0.16666666666666657,0.20104873302046283,-0.17666666666666675,0.4185714285714286,2.0884059426578134,0.06295322759975036,0.26666666666666666,0.13333333333333333,0.0,0.6,138.00027749999998,-0.17666666666666675
0.2,0.5,7,none,30,1.0,0.6,0.0574490086099967,0.07062111432442103,-0.16666666666666657,0.20104873302046283,-0.17666666666666675,0.8145614035087718,2.2209769608083048,0.07062111432442103,0.26666666666666666,0.0,0.0,0.7333333333333333,168.00027749999998,-0.17666666666666675
0.3,0.1,7,none,30,1.0,0.7666666666666667,0.10111111111111094,0.03767779801426672,0.04266835096948352,0.10111111111111117,-0.24076923076923085,0.10111111111111117,2.0209699167851047,0.03767779801426672,0.1,0.7,0.0,0.2,32.000277499999996,-0.24076923076923085
0.3,0.2,7,none,30,1.0,0.7,0.14075622052366232,0.08312585631316503,-0.048512234042553136,0.23999999999999977,-0.24076923076923085,0.24,3.0860028058506876,0.08312585631316503,0.1,0.3,0.0,0.6,144.50027749999998,-0.24076923076923085
0.3,0.3,7,none,30,1.0,0.7,0.10386246298189063,0.09963296449114004,-0.048512234042553136,0.21131023641090763,-0.24076923076923085,0.4185714285714286,3.50024063151605,0.09963296449114004,0.1,0.16666666666666666,0.0,0.7333333333333333,168.00027749999998,-0.24076923076923085
0.3,0.5,7,none,30,1.0,0.7,0.10386246298189063,0.1218957339450218,-0.048512234042553136,0.21131023641090763,-0.24076923076923085,0.8564179104477609,4.05891396862848,0.1218957339450218,0.1,0.0,0.0,0.9,168.00027749999998,-0.24076923076923085
0.4,0.1,7,none,30,1.0,0.7666666666666667,0.10111111111111094,0.036330757957549246,0.04266835096948352,0.10111111111111117,-0.2957142857142857,0.10111111111111117,1.9497997548542183,0.036330757957549246,0.06666666666666667,0.7,0.0,0.23333333333333334,32.000277499999996,-0.2957142857142857
0.4,0.2,7,none,30,1.0,0.7,0.14075622052366232,0.08177881625644755,-0.048512234042553136,0.23999999999999977,-0.2957142857142857,0.24,2.9850966495233466,0.08177881625644755,0.06666666666666667,0.3,0.0,0.6333333333333333,168.00027749999998,-0.2957142857142857
0.4,0.3,7,none,30,1.0,0.7,0.10386246298189063,0.09828592443442258,-0.048512234042553136,0.21131023641090763,-0.2957142857142857,0.4185714285714286,3.3857897218547066,0.09828592443442258,0.06666666666666667,0.16666666666666666,0.0,0.7666666666666667,168.00027749999998,-0.2957142857142857
0.4,0.5,7,none,30,1.0,0.7,0.10386246298189063,0.12054869388830432,-0.048512234042553136,0.21131023641090763,-0.2957142857142857,0.8564179104477609,3.9261955515676923,0.12054869388830432,0.06666666666666667,0.0,0.0,0.9333333333333333,168.00027749999998,-0.2957142857142857
0.5,0.1,7,none,30,1.0,0.7666666666666667,0.10111111111111094,0.03315615478294606,0.04266835096948352,0.10111111111111117,-0.3433333333333334,0.10111111111111117,1.8003789830453956,0.03315615478294606,0.06666666666666667,0.7,0.0,0.23333333333333334,32.000277499999996,-0.3433333333333334
0.5,0.2,7,none,30,1.0,0.7,0.14075622052366232,0.07860421308184438,-0.048512234042553136,0.23999999999999977,-0.3433333333333334,0.24,2.771522497384629,0.07860421308184438,0.06666666666666667,0.3,0.0,0.6333333333333333,168.00027749999998,-0.3433333333333334
0.5,0.3,7,none,30,1.0,0.7,0.10386246298189063,0.09511132125981941,-0.048512234042553136,0.21131023641090763,-0.3433333333333334,0.4185714285714286,3.1435472573500585,0.09511132125981941,0.06666666666666667,0.16666666666666666,0.0,0.7666666666666667,168.00027749999998,-0.3433333333333334
0.5,0.5,7,none,30,1.0,0.7,0.10386246298189063,0.11737409071370115,-0.048512234042553136,0.21131023641090763,-0.3433333333333334,0.8564179104477609,3.6452887721537763,0.11737409071370115,0.06666666666666667,0.0,0.0,0.9333333333333333,168.00027749999998,-0.3433333333333334
0.15,0.1,7,trail15_after_20,30,1.0,0.6333333333333333,0.10111111111111094,0.01772445535928421,-0.13949275362318836,0.10111111111111117,-0.14043478260869569,0.10111111111111117,1.3827136107983053,0.01772445535928421,0.26666666666666666,0.6333333333333333,0.0,0.1,24.0002775,-0.14043478260869569
0.15,0.2,7,trail15_after_20,30,1.0,0.6,0.08762393076047736,0.06060976599922138,-0.13949275362318836,0.2364743589743588,-0.14043478260869569,0.24,2.258038073698127,0.06060976599922138,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.4,103.00027750000001,-0.14043478260869569
0.15,0.3,7,trail15_after_20,30,1.0,0.6,0.08753723719552298,0.07915372003748941,-0.13949275362318836,0.21131023641090763,-0.14043478260869569,0.4185714285714286,2.6429430445793707,0.07915372003748941,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,113.50027750000001,-0.14043478260869569
0.15,0.5,7,trail15_after_20,30,1.0,0.6,0.08753723719552298,0.07854330647989004,-0.13949275362318836,0.21131023641090763,-0.14043478260869569,0.6049068322981366,2.630273081521415,0.07854330647989004,0.26666666666666666,0.0,0.23333333333333334,0.5,114.00027750000001,-0.14043478260869569
0.2,0.1,7,trail15_after_20,30,1.0,0.7,0.10111111111111094,0.024153351490697503,-0.0699829027355623,0.10111111111111117,-0.17666666666666675,0.10111111111111117,1.5464974641204687,0.024153351490697503,0.2,0.6666666666666666,0.0,0.13333333333333333,25.5002775,-0.17666666666666675
0.2,0.2,7,trail15_after_20,30,1.0,0.6333333333333333,0.08762393076047736,0.0577794028713754,-0.12133738601823713,0.2364743589743588,-0.17666666666666675,0.24,2.112191395346185,0.0577794028713754,0.23333333333333334,0.26666666666666666,0.06666666666666667,0.43333333333333335,106.50027750000001,-0.17666666666666675
0.2,0.3,7,trail15_after_20,30,1.0,0.6333333333333333,0.08753723719552298,0.07632335690964345,-0.12133738601823713,0.21131023641090763,-0.17666666666666675,0.4185714285714286,2.469142576772714,0.07632335690964345,0.23333333333333334,0.13333333333333333,0.13333333333333333,0.5,121.00027750000001,-0.17666666666666675
0.2,0.5,7,trail15_after_20,30,1.0,0.6333333333333333,0.08753723719552298,0.07571294335204408,-0.12133738601823713,0.21131023641090763,-0.17666666666666675,0.6049068322981366,2.4573927719525432,0.07571294335204408,0.23333333333333334,0.0,0.23333333333333334,0.5333333333333333,131.0002775,-0.17666666666666675
0.3,0.1,7,trail15_after_20,30,1.0,0.7666666666666667,0.10111111111111094,0.03767779801426672,0.04266835096948352,0.10111111111111117,-0.24076923076923085,0.10111111111111117,2.0209699167851047,0.03767779801426672,0.1,0.7,0.0,0.2,32.000277499999996,-0.24076923076923085
0.3,0.2,7,trail15_after_20,30,1.0,0.7,0.11309525917120844,0.07461786992149527,-0.048512234042553136,0.2364743589743588,-0.24076923076923085,0.24,2.872499038523459,0.07461786992149527,0.1,0.26666666666666666,0.06666666666666667,0.5666666666666667,120.50027750000001,-0.24076923076923085
0.3,0.3,7,trail15_after_20,30,1.0,0.7,0.11300856560625405,0.09316182395976327,-0.048512234042553136,0.21131023641090763,-0.24076923076923085,0.4185714285714286,3.3378505172458133,0.09316182395976327,0.1,0.13333333333333333,0.13333333333333333,0.6333333333333333,162.00027749999998,-0.24076923076923085
0.3,0.5,7,trail15_after_20,30,1.0,0.7,0.11300856560625405,0.09255141040216393,-0.048512234042553136,0.21131023641090763,-0.24076923076923085,0.6049068322981366,3.3225324868476127,0.09255141040216393,0.1,0.0,0.23333333333333334,0.6666666666666666,168.00027749999998,-0.24076923076923085
0.4,0.1,7,trail15_after_20,30,1.0,0.7666666666666667,0.10111111111111094,0.036330757957549246,0.04266835096948352,0.10111111111111117,-0.2957142857142857,0.10111111111111117,1.9497997548542183,0.036330757957549246,0.06666666666666667,0.7,0.0,0.23333333333333334,32.000277499999996,-0.2957142857142857
0.4,0.2,7,trail15_after_20,30,1.0,0.7,0.11309525917120844,0.07327082986477779,-0.048512234042553136,0.2364743589743588,-0.2957142857142857,0.24,2.7785740309110687,0.07327082986477779,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.6,144.50027749999998,-0.2957142857142857
0.4,0.3,7,trail15_after_20,30,1.0,0.7,0.11300856560625405,0.09181478390304582,-0.048512234042553136,0.21131023641090763,-0.2957142857142857,0.4185714285714286,3.2287094414658593,0.09181478390304582,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.6666666666666666,168.00027749999998,-0.2957142857142857
0.4,0.5,7,trail15_after_20,30,1.0,0.7,0.11300856560625405,0.09120437034544647,-0.048512234042553136,0.21131023641090763,-0.2957142857142857,0.6049068322981366,3.2138922802071996,0.09120437034544647,0.06666666666666667,0.0,0.23333333333333334,0.7,168.00027749999998,-0.2957142857142857
0.5,0.1,7,trail15_after_20,30,1.0,0.7666666666666667,0.10111111111111094,0.03315615478294606,0.04266835096948352,0.10111111111111117,-0.3433333333333334,0.10111111111111117,1.8003789830453956,0.03315615478294606,0.06666666666666667,0.7,0.0,0.23333333333333334,32.000277499999996,-0.3433333333333334
0.5,0.2,7,trail15_after_20,30,1.0,0.7,0.11309525917120844,0.07009622669017462,-0.048512234042553136,0.2364743589743588,-0.3433333333333334,0.24,2.579775913971958,0.07009622669017462,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.6,144.50027749999998,-0.3433333333333334
0.5,0.3,7,trail15_after_20,30,1.0,0.7,0.11300856560625405,0.08864018072844265,-0.048512234042553136,0.21131023641090763,-0.3433333333333334,0.4185714285714286,2.9977055704275624,0.08864018072844265,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.6666666666666666,168.00027749999998,-0.3433333333333334
0.5,0.5,7,trail15_after_20,30,1.0,0.7,0.11300856560625405,0.08802976717084328,-0.048512234042553136,0.21131023641090763,-0.3433333333333334,0.6049068322981366,2.9839485298364954,0.08802976717084328,0.06666666666666667,0.0,0.23333333333333334,0.7,168.00027749999998,-0.3433333333333334
0.15,0.1,7,trail20_after_30,30,1.0,0.6333333333333333,0.10111111111111094,0.01772445535928421,-0.13949275362318836,0.10111111111111117,-0.14043478260869569,0.10111111111111117,1.3827136107983053,0.01772445535928421,0.26666666666666666,0.6333333333333333,0.0,0.1,24.0002775,-0.14043478260869569
0.15,0.2,7,trail20_after_30,30,1.0,0.5666666666666667,0.11202458284849226,0.05643659297060129,-0.14043478260869557,0.2364743589743588,-0.14043478260869569,0.24,2.0676784698762507,0.05643659297060129,0.3,0.26666666666666666,0.0,0.43333333333333335,104.00027750000001,-0.14043478260869569
0.15,0.3,7,trail20_after_30,30,1.0,0.5666666666666667,0.08797588379979328,0.07167121661005735,-0.14043478260869557,0.20104873302046283,-0.14043478260869569,0.4185714285714286,2.3558900503483042,0.07167121661005735,0.3,0.13333333333333333,0.06666666666666667,0.5,121.00027750000001,-0.14043478260869569
0.15,0.5,7,trail20_after_30,30,1.0,0.5666666666666667,0.08797588379979328,0.07008864701133614,-0.14043478260869557,0.20104873302046283,-0.14043478260869569,0.5949382716049381,2.3259506901088316,0.07008864701133614,0.3,0.0,0.13333333333333333,0.5666666666666667,150.00027749999998,-0.14043478260869569
0.2,0.1,7,trail20_after_30,30,1.0,0.7,0.10111111111111094,0.024153351490697503,-0.0699829027355623,0.10111111111111117,-0.17666666666666675,0.10111111111111117,1.5464974641204687,0.024153351490697503,0.2,0.6666666666666666,0.0,0.13333333333333333,25.5002775,-0.17666666666666675
0.2,0.2,7,trail20_after_30,30,1.0,0.6,0.11202458284849226,0.05239850037415628,-0.16666666666666657,0.2364743589743588,-0.17666666666666675,0.24,1.9059239910014636,0.05239850037415628,0.26666666666666666,0.26666666666666666,0.0,0.4666666666666667,108.50027750000001,-0.17666666666666675
0.2,0.3,7,trail20_after_30,30,1.0,0.6,0.08797588379979328,0.06763312401361234,-0.16666666666666657,0.20104873302046283,-0.17666666666666675,0.4185714285714286,2.1693172360430397,0.06763312401361234,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.5333333333333333,134.0002775,-0.17666666666666675
0.2,0.5,7,trail20_after_30,30,1.0,0.6,0.08797588379979328,0.06605055441489113,-0.16666666666666657,0.20104873302046283,-0.17666666666666675,0.5949382716049381,2.141955999429898,0.06605055441489113,0.26666666666666666,0.0,0.13333333333333333,0.6,153.50027749999998,-0.17666666666666675
0.3,0.1,7,trail20_after_30,30,1.0,0.7666666666666667,0.10111111111111094,0.03767779801426672,0.04266835096948352,0.10111111111111117,-0.24076923076923085,0.10111111111111117,2.0209699167851047,0.03767779801426672,0.1,0.7,0.0,0.2,32.000277499999996,-0.24076923076923085
0.3,0.2,7,trail20_after_30,30,1.0,0.7,0.14075622052366232,0.08312585631316503,-0.048512234042553136,0.23999999999999977,-0.24076923076923085,0.24,3.0860028058506876,0.08312585631316503,0.1,0.3,0.0,0.6,144.50027749999998,-0.24076923076923085
0.3,0.3,7,trail20_after_30,30,1.0,0.7,0.1163009513009512,0.10431286090500201,-0.048512234042553136,0.21131023641090763,-0.24076923076923085,0.4185714285714286,3.617680348631608,0.10431286090500201,0.1,0.16666666666666666,0.06666666666666667,0.6666666666666666,168.00027749999998,-0.24076923076923085
0.3,0.5,7,trail20_after_30,30,1.0,0.7,0.1163009513009512,0.10272757146120319,-0.048512234042553136,0.21131023641090763,-0.24076923076923085,0.5949382716049381,3.577898283525518,0.10272757146120319,0.1,0.0,0.16666666666666666,0.7333333333333333,168.00027749999998,-0.24076923076923085
0.4,0.1,7,trail20_after_30,30,1.0,0.7666666666666667,0.10111111111111094,0.036330757957549246,0.04266835096948352,0.10111111111111117,-0.2957142857142857,0.10111111111111117,1.9497997548542183,0.036330757957549246,0.06666666666666667,0.7,0.0,0.23333333333333334,32.000277499999996,-0.2957142857142857
0.4,0.2,7,trail20_after_30,30,1.0,0.7,0.14075622052366232,0.08177881625644755,-0.048512234042553136,0.23999999999999977,-0.2957142857142857,0.24,2.9850966495233466,0.08177881625644755,0.06666666666666667,0.3,0.0,0.6333333333333333,168.00027749999998,-0.2957142857142857
0.4,0.3,7,trail20_after_30,30,1.0,0.7,0.1163009513009512,0.10296582084828457,-0.048512234042553136,0.21131023641090763,-0.2957142857142857,0.4185714285714286,3.499389393707884,0.10296582084828457,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.7,168.00027749999998,-0.2957142857142857
0.4,0.5,7,trail20_after_30,30,1.0,0.7,0.1163009513009512,0.10138053140448573,-0.048512234042553136,0.21131023641090763,-0.2957142857142857,0.5949382716049381,3.4609081230382115,0.10138053140448573,0.06666666666666667,0.0,0.16666666666666666,0.7666666666666667,168.00027749999998,-0.2957142857142857
0.5,0.1,7,trail20_after_30,30,1.0,0.7666666666666667,0.10111111111111094,0.03315615478294606,0.04266835096948352,0.10111111111111117,-0.3433333333333334,0.10111111111111117,1.8003789830453956,0.03315615478294606,0.06666666666666667,0.7,0.0,0.23333333333333334,32.000277499999996,-0.3433333333333334
0.5,0.2,7,trail20_after_30,30,1.0,0.7,0.14075622052366232,0.07860421308184438,-0.048512234042553136,0.23999999999999977,-0.3433333333333334,0.24,2.771522497384629,0.07860421308184438,0.06666666666666667,0.3,0.0,0.6333333333333333,168.00027749999998,-0.3433333333333334
0.5,0.3,7,trail20_after_30,30,1.0,0.7,0.1163009513009512,0.0997912176736814,-0.048512234042553136,0.21131023641090763,-0.3433333333333334,0.4185714285714286,3.2490192347102775,0.0997912176736814,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.7,168.00027749999998,-0.3433333333333334
0.5,0.5,7,trail20_after_30,30,1.0,0.7,0.1163009513009512,0.09820592822988257,-0.048512234042553136,0.21131023641090763,-0.3433333333333334,0.5949382716049381,3.2132911763219587,0.09820592822988257,0.06666666666666667,0.0,0.16666666666666666,0.7666666666666667,168.00027749999998,-0.3433333333333334
0.15,0.1,30,breakeven_after_10,30,1.0,0.6333333333333333,0.10111111111111094,0.01689210950080515,-0.14043478260869557,0.10111111111111117,-0.14043478260869569,0.10111111111111117,1.35830173856611,0.01689210950080515,0.3333333333333333,0.6333333333333333,0.03333333333333333,0.0,23.0002775,-0.14043478260869569
0.15,0.2,30,breakeven_after_10,30,1.0,0.4666666666666667,-0.01,0.05847071607941172,-0.14043478260869557,0.23999999999999994,-0.14043478260869569,0.24,2.1978858104155017,0.05847071607941172,0.3333333333333333,0.36666666666666664,0.2,0.1,100.50027750000001,-0.14043478260869569
0.15,0.3,30,breakeven_after_10,30,1.0,0.4,-0.01,0.07558450461476894,-0.14043478260869557,0.22952991452991467,-0.14043478260869569,0.4185714285714288,2.5276305853600047,0.07558450461476894,0.3333333333333333,0.2,0.26666666666666666,0.2,107.00027750000001,-0.14043478260869569
0.15,0.5,30,breakeven_after_10,30,1.0,0.3333333333333333,-0.01,0.10379422065687116,-0.14043478260869557,0.19425407925407928,-0.14043478260869569,0.99,2.9047343684372646,0.10379422065687116,0.36666666666666664,0.06666666666666667,0.3,0.26666666666666666,126.50027750000001,-0.14043478260869569
0.2,0.1,30,breakeven_after_10,30,1.0,0.7,0.10111111111111094,0.02333333333333332,-0.1349999999999999,0.10111111111111117,-0.17666666666666675,0.10111111111111117,1.4918032786885245,0.02333333333333332,0.26666666666666666,0.7,0.03333333333333333,0.0,25.0002775,-0.17666666666666675
0.2,0.2,30,breakeven_after_10,30,1.0,0.5,0.06517482517482509,0.06583786583786581,-0.1349999999999999,0.24,-0.17666666666666675,0.24,2.331552342788297,0.06583786583786581,0.26666666666666666,0.4,0.23333333333333334,0.1,104.00027750000001,-0.17666666666666675
0.2,0.3,30,breakeven_after_10,30,1.0,0.4,-0.01,0.06906276548433414,-0.17666666666666653,0.22952991452991467,-0.17666666666666675,0.4185714285714288,2.23326366936311,0.06906276548433414,0.3,0.2,0.3,0.2,118.00027750000001,-0.17666666666666675
0.2,0.5,30,breakeven_after_10,30,1.0,0.3333333333333333,-0.01,0.09606475205783734,-0.1766666666666666,0.19425407925407928,-0.17666666666666675,0.99,2.5438978009295288,0.09606475205783734,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.26666666666666666,150.00027749999998,-0.17666666666666675
0.3,0.1,30,breakeven_after_10,30,1.0,0.7666666666666667,0.10111111111111105,0.029031339031339,0.10111111111111094,0.10111111111111117,-0.24076923076923085,0.10111111111111117,1.5987425818203178,0.029031339031339,0.2,0.7666666666666667,0.03333333333333333,0.0,27.5002775,-0.24076923076923085
0.3,0.2,30,breakeven_after_10,30,1.0,0.5,0.06517482517482509,0.0641284641284641,-0.01,0.24,-0.24076923076923085,0.24,2.2536391483759894,0.0641284641284641,0.2,0.4,0.3,0.1,108.50027750000001,-0.24076923076923085
0.3,0.3,30,breakeven_after_10,30,1.0,0.4,-0.01,0.06521661163818028,-0.01,0.22952991452991467,-0.24076923076923085,0.4185714285714288,2.0897377266019834,0.06521661163818028,0.23333333333333334,0.2,0.36666666666666664,0.2,134.0002775,-0.24076923076923085
0.3,0.5,30,breakeven_after_10,30,1.0,0.3333333333333333,-0.01,0.09777415376723901,-0.01,0.19425407925407928,-0.24076923076923085,0.99,2.6157593207297976,0.09777415376723901,0.23333333333333334,0.06666666666666667,0.43333333333333335,0.26666666666666666,171.00027749999998,-0.24076923076923085
0.4,0.1,30,breakeven_after_10,30,1.0,0.8666666666666667,0.10111111111111117,0.05772486772486772,0.10111111111111094,0.10111111111111117,-0.2957142857142857,0.10111111111111117,2.9302901627742397,0.05772486772486772,0.1,0.8666666666666667,0.03333333333333333,0.0,27.5002775,-0.2957142857142857
0.4,0.2,30,breakeven_after_10,30,1.0,0.5333333333333333,0.08329476630801125,0.08291887778642743,-0.01,0.24,-0.2957142857142857,0.24,3.494694030823748,0.08291887778642743,0.1,0.4,0.36666666666666664,0.13333333333333333,108.50027750000001,-0.2957142857142857
0.4,0.3,30,breakeven_after_10,30,1.0,0.43333333333333335,-0.01,0.09169933298845132,-0.01,0.22952991452991467,-0.2957142857142857,0.4185714285714288,3.6782837173261163,0.09169933298845132,0.1,0.2,0.4666666666666667,0.23333333333333334,148.00027749999998,-0.2957142857142857
0.4,0.5,30,breakeven_after_10,30,1.0,0.36666666666666664,-0.01,0.12425687511751009,-0.01,0.19425407925407928,-0.2957142857142857,0.99,4.559883188905473,0.12425687511751009,0.1,0.06666666666666667,0.5333333333333333,0.3,193.00027749999998,-0.2957142857142857
0.5,0.1,30,breakeven_after_10,30,1.0,0.9,0.10111111111111117,0.06777777777777776,0.10111111111111094,0.10111111111111117,-0.3433333333333334,0.10111111111111117,3.9186602870813396,0.06777777777777776,0.06666666666666667,0.9,0.03333333333333333,0.0,27.5002775,-0.3433333333333334
0.5,0.2,30,breakeven_after_10,30,1.0,0.5333333333333333,0.08329476630801125,0.08926808413563378,-0.01,0.24,-0.3433333333333334,0.24,4.319887426531834,0.08926808413563378,0.06666666666666667,0.4,0.4,0.13333333333333333,108.50027750000001,-0.3433333333333334
0.5,0.3,30,breakeven_after_10,30,1.0,0.43333333333333335,-0.01,0.09804853933765764,-0.01,0.22952991452991467,-0.3433333333333334,0.4185714285714288,4.515684677445892,0.09804853933765764,0.06666666666666667,0.2,0.5,0.23333333333333334,148.00027749999998,-0.3433333333333334
0.5,0.5,30,breakeven_after_10,30,1.0,0.36666666666666664,-0.01,0.1306060814667164,-0.01,0.19425407925407928,-0.3433333333333334,0.99,5.573753825682676,0.1306060814667164,0.06666666666666667,0.06666666666666667,0.5666666666666667,0.3,193.00027749999998,-0.3433333333333334
0.15,0.1,30,none,30,1.0,0.6666666666666666,0.10111111111111094,0.02059581320450885,-0.14043478260869557,0.10111111111111117,-0.14043478260869569,0.10111111111111117,1.4399724802201581,0.02059581320450885,0.3333333333333333,0.6666666666666666,0.0,0.0,24.0002775,-0.14043478260869569
0.15,0.2,30,none,30,1.0,0.5666666666666667,0.17628593628593625,0.0662605711518755,-0.14043478260869557,0.24,-0.14043478260869569,0.24,2.0888257702975492,0.0662605711518755,0.43333333333333335,0.43333333333333335,0.0,0.13333333333333333,104.00027750000001,-0.14043478260869569
0.15,0.3,30,none,30,1.0,0.5666666666666667,0.10985294117647072,0.11320641943769685,-0.14043478260869557,0.4185714285714286,-0.14043478260869569,0.4185714285714288,2.8602626675877794,0.11320641943769685,0.43333333333333335,0.3,0.0,0.26666666666666666,121.00027750000001,-0.14043478260869569
0.15,0.5,30,none,30,1.0,0.5333333333333333,0.05211259979879902,0.17158558055123885,-0.14043478260869557,0.3025890313390315,-0.14043478260869569,0.99,3.6181789159742346,0.17158558055123885,0.4666666666666667,0.1,0.0,0.43333333333333335,206.50027749999998,-0.14043478260869569
0.2,0.1,30,none,30,1.0,0.7333333333333333,0.10111111111111094,0.02703703703703702,-0.10722222222222216,0.10111111111111117,-0.17666666666666675,0.10111111111111117,1.5738993710691824,0.02703703703703702,0.26666666666666666,0.7333333333333333,0.0,0.0,25.5002775,-0.17666666666666675
