cluster_id,cluster_date_utc,hold_window,tokens_in_cluster,valid_token_results,missing_token_results,liquidation_count_approx,down_tokens_at_exit,up_tokens_at_exit,total_margin_usdt,total_notional_usdt,total_pnl_usdt_no_liq,total_pnl_usdt_liq_cap,roi_on_margin_no_liq,roi_on_margin_liq_cap,median_token_pnl_liq_cap,best_token_pnl_liq_cap,worst_token_pnl_liq_cap,tokens
2025-03-07,2025-03-07,7d,1,1,0,1,1,0,100.0,1000.0,525.0659630606857,-100.0,5.250659630606857,-1.0,-100.0,-100.0,-100.0,GPS
2025-04-03,2025-04-03,14d,10,10,0,8,9,1,1000.0,10000.0,3895.4975863626505,547.7902425493883,3.8954975863626506,0.5477902425493882,-100.0,957.7464788732395,-100.0,"ARDR,BSW,FLM,LTO,NKN,PDA,PERP,VIB,VOXEL,WING"
2025-04-03,2025-04-03,1d,10,10,0,5,6,4,1000.0,10000.0,217.6520049558094,-28.8167366996259,0.21765200495580939,-0.028816736699625898,-19.84126984126984,130.68181818181813,-100.0,"ARDR,BSW,FLM,LTO,NKN,PDA,PERP,VIB,VOXEL,WING"
2025-04-03,2025-04-03,30d,10,10,0,10,3,7,1000.0,10000.0,12599.65948046479,-1000.0,12.59965948046479,-1.0,-100.0,-100.0,-100.0,"ARDR,BSW,FLM,LTO,NKN,PDA,PERP,VIB,VOXEL,WING"
2025-04-03,2025-04-03,3d,10,10,0,7,9,1,1000.0,10000.0,1241.7996111543362,-11.051844249479387,1.2417996111543361,-0.011051844249479387,-100.0,303.1250000000001,-100.0,"ARDR,BSW,FLM,LTO,NKN,PDA,PERP,VIB,VOXEL,WING"
2025-04-03,2025-04-03,7d,10,10,0,8,9,1,1000.0,10000.0,1726.671351938924,-124.614262301635,1.726671351938924,-0.124614262301635,-100.0,494.6236559139785,-100.0,"ARDR,BSW,FLM,LTO,NKN,PDA,PERP,VIB,VOXEL,WING"
2025-05-07,2025-05-07,14d,6,6,0,5,4,2,600.0,6000.0,1443.113250618665,-342.1314741035857,2.4051887510311083,-0.5702191235059761,-100.0,157.86852589641433,-100.0,"ALPHA,HIFI,LEVER,MOVE,PORTAL,REI"
2025-05-07,2025-05-07,1d,6,6,0,0,5,1,600.0,6000.0,712.005232266401,712.005232266401,1.1866753871106683,1.1866753871106683,125.3429539769212,224.97365648050584,-10.506798516687343,"ALPHA,HIFI,LEVER,MOVE,PORTAL,REI"
2025-05-07,2025-05-07,30d,6,6,0,5,6,0,600.0,6000.0,4387.22540406911,-215.46961325966873,7.312042340115183,-0.3591160220994479,-100.0,284.53038674033127,-100.0,"ALPHA,HIFI,LEVER,MOVE,PORTAL,REI"
2025-05-07,2025-05-07,3d,6,6,0,2,3,3,600.0,6000.0,542.0029413711146,-133.20627023147784,0.9033382356185243,-0.22201045038579642,-42.43935892377348,123.73127114548099,-100.0,"ALPHA,HIFI,LEVER,MOVE,PORTAL,REI"
2025-05-07,2025-05-07,7d,6,6,0,3,5,1,600.0,6000.0,1260.1592944302756,50.05227066920244,2.100265490717126,0.0834204511153374,-39.72602739726023,196.60319094184266,-100.0,"ALPHA,HIFI,LEVER,MOVE,PORTAL,REI"
2025-06-05,2025-06-05,14d,4,4,0,1,4,0,400.0,4000.0,1189.6214446068184,949.1255768382232,2.974053611517046,2.372813942095558,265.44116679749004,518.2432432432431,-100.0,"BIFI,FIS,KMD,MDT"
2025-06-05,2025-06-05,1d,4,4,0,0,4,0,400.0,4000.0,421.641661055532,421.641661055532,1.05410415263883,1.05410415263883,97.11599924797898,157.64222069910906,69.76744186046501,"BIFI,FIS,KMD,MDT"
2025-06-05,2025-06-05,30d,4,4,0,2,4,0,400.0,4000.0,6463.710191010254,1221.004641153997,16.159275477525636,3.0525116028849926,262.42078580481626,796.1630695443645,-100.0,"BIFI,FIS,KMD,MDT"
2025-06-05,2025-06-05,3d,4,4,0,1,3,1,400.0,4000.0,335.4256869302028,246.68464291792023,0.838564217325507,0.6167116072948006,80.29456864997131,186.0955056179776,-100.0,"BIFI,FIS,KMD,MDT"
2025-06-05,2025-06-05,7d,4,4,0,1,4,0,400.0,4000.0,736.8512138383201,574.1449432112572,1.8421280345958002,1.435362358028143,201.24904206403272,271.64685908319177,-100.0,"BIFI,FIS,KMD,MDT"
2025-07-07,2025-07-07,14d,3,3,0,3,0,3,300.0,3000.0,-440.2028721588705,-300.0,-1.467342907196235,-1.0,-100.0,-100.0,-100.0,"BAKE,IDEX,SLF"
2025-07-07,2025-07-07,1d,3,3,0,1,3,0,300.0,3000.0,120.51804128487166,-3.1505977683826956,0.4017268042829055,-0.010501992561275653,31.326781326781237,65.52262090483607,-100.0,"BAKE,IDEX,SLF"
2025-07-07,2025-07-07,30d,3,3,0,3,2,1,300.0,3000.0,-282.004211576983,-300.0,-0.9400140385899433,-1.0,-100.0,-100.0,-100.0,"BAKE,IDEX,SLF"
2025-07-07,2025-07-07,3d,3,3,0,1,2,1,300.0,3000.0,100.23139521691805,-82.37185885066647,0.33410465072306017,-0.2745728628355549,-9.43952802359882,27.06766917293235,-100.0,"BAKE,IDEX,SLF"
2025-07-07,2025-07-07,7d,3,3,0,3,0,3,300.0,3000.0,-224.08626273978393,-300.0,-0.7469542091326131,-1.0,-100.0,-100.0,-100.0,"BAKE,IDEX,SLF"
2025-10-09,2025-10-09,14d,3,2,1,2,2,0,200.0,2000.0,1068.6026936026938,-200.0,5.343013468013469,-1.0,-100.0,-100.0,-100.0,"MBL,WAN"
2025-10-09,2025-10-09,1d,3,2,1,1,2,0,200.0,2000.0,429.4596969295766,-42.16867469879517,2.147298484647883,-0.21084337349397586,-21.084337349397586,57.83132530120483,-100.0,"MBL,WAN"
2025-10-09,2025-10-09,30d,3,2,1,2,2,0,200.0,2000.0,1289.9702988618224,-200.0,6.449851494309112,-1.0,-100.0,-100.0,-100.0,"MBL,WAN"
2025-10-09,2025-10-09,3d,3,2,1,2,2,0,200.0,2000.0,930.5526684128107,-200.0,4.652763342064054,-1.0,-100.0,-100.0,-100.0,"MBL,WAN"
2025-10-09,2025-10-09,7d,3,2,1,2,2,0,200.0,2000.0,1049.5902776215862,-200.0,5.247951388107931,-1.0,-100.0,-100.0,-100.0,"MBL,WAN"
2025-12-01,2025-12-01,14d,5,5,0,3,4,1,500.0,5000.0,727.6753437411375,106.26505839790127,1.4553506874822748,0.21253011679580255,-100.0,261.06194690265494,-100.0,"CHESS,DENT,DF,GHST,SXP"
2025-12-01,2025-12-01,1d,5,5,0,2,5,0,500.0,5000.0,511.7456499119386,113.0251145052163,1.0234912998238772,0.2260502290104326,8.371385083713712,216.8674698795181,-100.0,"CHESS,DENT,DF,GHST,SXP"
2025-12-01,2025-12-01,30d,5,5,0,3,5,0,500.0,5000.0,951.8349860840349,290.4768194426098,1.9036699721680697,0.5809536388852196,-100.0,417.9104477611939,-100.0,"CHESS,DENT,DF,GHST,SXP"
2025-12-01,2025-12-01,3d,5,5,0,3,3,2,500.0,5000.0,357.82200090919366,-90.53420805998142,0.7156440018183873,-0.18106841611996286,-100.0,233.76623376623363,-100.0,"CHESS,DENT,DF,GHST,SXP"
2025-12-01,2025-12-01,7d,5,5,0,3,4,1,500.0,5000.0,478.87339244560934,-188.84227449553765,0.9577467848912187,-0.3776845489910753,-100.0,135.45816733067738,-100.0,"CHESS,DENT,DF,GHST,SXP"
2026-01-02,2026-01-02,14d,3,3,0,1,2,1,300.0,3000.0,533.7229437229438,501.9047619047619,1.7790764790764793,1.673015873015873,228.57142857142864,373.3333333333333,-100.0,"ACA,DATA,FLOW"
2026-01-02,2026-01-02,1d,3,3,0,0,2,1,300.0,3000.0,138.54031514804464,138.54031514804464,0.46180105049348213,0.46180105049348213,65.48672566371683,119.56521739130443,-46.51162790697661,"ACA,DATA,FLOW"
2026-01-02,2026-01-02,30d,3,3,0,1,3,0,300.0,3000.0,2205.996827308497,1474.1560312885963,7.35332275769499,4.913853437628655,734.8703170028818,839.2857142857144,-100.0,"ACA,DATA,FLOW"
2026-01-02,2026-01-02,3d,3,3,0,1,2,1,300.0,3000.0,256.21291808836634,234.86460348162473,0.8540430602945545,0.7828820116054157,164.41005802707932,170.4545454545454,-100.0,"ACA,DATA,FLOW"
2026-01-02,2026-01-02,7d,3,3,0,1,2,1,300.0,3000.0,433.5697199943719,442.2653721682849,1.4452323999812398,1.4742179072276163,168.93203883495156,373.3333333333333,-100.0,"ACA,DATA,FLOW"
2026-03-06,2026-03-06,14d,10,9,1,7,6,3,900.0,9000.0,1099.824840166851,-164.82995477443077,1.2220276001853898,-0.18314439419381198,-100.0,383.4846519671422,-100.0,"COS,DEGO,FORTH,FUN,HOOK,LRC,MBOX,OXT,WIF"
2026-03-06,2026-03-06,1d,10,9,1,0,8,1,900.0,9000.0,704.5360565917786,704.5360565917786,0.7828178406575317,0.7828178406575317,108.10810810810811,134.14634146341453,-47.619047619047564,"COS,DEGO,FORTH,FUN,HOOK,LRC,MBOX,OXT,WIF"
2026-03-06,2026-03-06,30d,10,9,1,7,6,3,900.0,9000.0,4486.824676975946,254.94505494505492,4.985360752195496,0.28327228327228327,-100.0,828.5714285714286,-100.0,"COS,DEGO,FORTH,FUN,HOOK,LRC,MBOX,OXT,WIF"
2026-03-06,2026-03-06,3d,10,9,1,3,7,2,900.0,9000.0,-399.0307127376939,172.51901025251144,-0.44336745859743765,0.19168778916945714,26.521060842433776,198.83040935672503,-100.0,"COS,DEGO,FORTH,FUN,HOOK,LRC,MBOX,OXT,WIF"
2026-03-06,2026-03-06,7d,10,9,1,5,4,4,900.0,9000.0,-454.7253605377063,-277.3537028648483,-0.5052504005974514,-0.3081707809609425,-100.0,220.23809523809513,-100.0,"COS,DEGO,FORTH,FUN,HOOK,LRC,MBOX,OXT,WIF"
2026-03-13,2026-03-13,14d,8,8,0,5,8,0,800.0,8000.0,6397.748936262817,2234.289668124645,7.997186170328521,2.792862085155806,-100.0,2000.0,-100.0,"A2Z,ATA,FIO,GTC,NTRN,PHB,QI,RDNT"
2026-03-13,2026-03-13,1d,8,8,0,0,4,4,800.0,8000.0,215.84757277720138,215.84757277720138,0.26980946597150174,0.26980946597150174,13.132588051448458,116.49214659685848,-29.197080291970877,"A2Z,ATA,FIO,GTC,NTRN,PHB,QI,RDNT"
2026-03-13,2026-03-13,30d,8,7,1,5,7,0,700.0,7000.0,12906.409256457895,953.8926681783821,18.437727509225564,1.362703811683403,-100.0,1256.6137566137563,-100.0,"A2Z,ATA,FIO,GTC,PHB,QI,RDNT"
2026-03-13,2026-03-13,3d,8,8,0,2,3,5,800.0,8000.0,47.64534787105855,-18.32103868356323,0.05955668483882318,-0.02290129835445404,-21.96432860917602,179.7752808988764,-100.0,"A2Z,ATA,FIO,GTC,NTRN,PHB,QI,RDNT"
2026-03-13,2026-03-13,7d,8,8,0,3,8,0,800.0,8000.0,2495.4908553596333,1884.9866536789614,3.1193635691995416,2.3562333170987015,180.91715976331358,875.0000000000002,-100.0,"A2Z,ATA,FIO,GTC,NTRN,PHB,QI,RDNT"
2026-04-14,2026-04-14,14d,8,7,1,5,5,2,700.0,7000.0,2064.2729983287627,2079.1822631730493,2.9489614261839465,2.970260375961499,-100.0,2304.3478260869565,-100.0,"FARM,HIGH,MLN,RESOLV,SYS,TRU,VELODROME"
2026-04-14,2026-04-14,1d,8,7,1,0,7,0,700.0,7000.0,357.8827570698107,357.8827570698107,0.511261081528301,0.511261081528301,46.84838160136273,112.71676300578038,15.456989247311759,"FARM,HIGH,MLN,RESOLV,SYS,TRU,VELODROME"
2026-04-14,2026-04-14,30d,8,7,1,5,5,2,700.0,7000.0,5427.749100950487,4315.14634839443,7.753927287072125,6.164494783420614,-100.0,4736.714975845411,-100.0,"FARM,HIGH,MLN,RESOLV,SYS,TRU,VELODROME"
2026-04-14,2026-04-14,3d,8,7,1,0,3,3,700.0,7000.0,148.0460178348651,269.88723585882406,0.21149431119266443,0.3855531940840344,0.0,433.9622641509433,-100.0,"FARM,HIGH,MLN,RESOLV,SYS,TRU,VELODROME"
2026-04-14,2026-04-14,7d,8,7,1,5,4,3,700.0,7000.0,489.3873167403982,577.3700305810396,0.6991247382005689,0.8248143294014851,-100.0,899.9999999999999,-100.0,"FARM,HIGH,MLN,RESOLV,SYS,TRU,VELODROME"
2026-04-30,2026-04-30,14d,5,5,0,4,2,3,500.0,5000.0,66.03207400760533,-252.45901639344268,0.13206414801521066,-0.5049180327868854,-100.0,147.54098360655732,-100.0,"NFP,NOM,POND,QUICK,VIC"
2026-04-30,2026-04-30,1d,5,5,0,0,4,1,500.0,5000.0,128.59456422050908,128.59456422050908,0.25718912844101816,0.25718912844101816,14.507772020725396,76.92307692307688,-13.364779874213806,"NFP,NOM,POND,QUICK,VIC"
2026-04-30,2026-04-30,30d,5,0,5,0,0,0,0.0,0.0,0.0,0.0,,,,,,
2026-04-30,2026-04-30,3d,5,5,0,3,2,2,500.0,5000.0,67.01998010024023,-118.17787418655108,0.13403996020048045,-0.23635574837310216,-100.0,119.99999999999989,-100.0,"NFP,NOM,POND,QUICK,VIC"
2026-04-30,2026-04-30,7d,5,5,0,4,2,3,500.0,5000.0,-132.92564832470487,-343.39622641509436,-0.2658512966494097,-0.6867924528301887,-100.0,56.603773584905646,-100.0,"NFP,NOM,POND,QUICK,VIC"
2026-05-22,2026-05-22,14d,9,0,9,0,0,0,0.0,0.0,0.0,0.0,,,,,,
2026-05-22,2026-05-22,1d,9,9,0,0,7,2,900.0,9000.0,702.901200768119,702.901200768119,0.7810013341867988,0.7810013341867988,107.14285714285721,163.1701631701632,-27.027027027027195,"ALCX,COOKIE,DODO,EPIC,HEI,HFT,STORJ,SYN,TLM"
2026-05-22,2026-05-22,30d,9,0,9,0,0,0,0.0,0.0,0.0,0.0,,,,,,
2026-05-22,2026-05-22,3d,9,9,0,1,9,0,900.0,9000.0,962.5666840250664,814.0229947046781,1.0695185378056293,0.904469994116309,112.70718232044197,182.90119131044148,-100.0,"ALCX,COOKIE,DODO,EPIC,HEI,HFT,STORJ,SYN,TLM"
2026-05-22,2026-05-22,7d,9,0,9,0,0,0,0.0,0.0,0.0,0.0,,,,,,
