token_entity_id,token_symbol,anchor_event_id,signal_timestamp_utc,signal_type,signal_price,recent_low_timestamp_utc,recent_low_price,stop_price,risk_pct,quote_volume_at_bottom,quote_volume_at_signal,volume_zscore_at_signal,candle_range_at_signal,wick_ratio_at_signal,close_position_in_signal_candle,next_3_candles_confirmation,stop_distance_pct,max_adverse_excursion_after_signal,max_adverse_excursion_before_mfe,max_favorable_excursion_24h,max_favorable_excursion_3d,max_favorable_excursion_7d,max_favorable_excursion_14d,risk_reward_24h,risk_reward_3d,risk_reward_7d,time_to_mfe_hours,time_to_20_target_hours,time_to_50_target_hours,time_to_100_target_hours,signal_volume_zscore,signal_quote_volume,confirmation_type,signal_success_20,signal_success_50,signal_success_100,signal_failed_stop,signal_liquidity_flag,bottom_liquidity_flag,low_liquidity_at_bottom,low_liquidity_at_signal,suspicious_signal_wick,false_breakout_flag,signal_quality_score,tradeability_tier,execution_quality_notes,signal_failure_reason,no_signal_reason,manual_review_required,notes
MDT,MDT,9f755b05acbad2ef,2025-06-15T00:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.01736,2025-06-13T01:00:00+00:00,0.0159,0.015582,-0.10241935483870968,36995.398115,30554.409987,2.550021990566486,0.00034,0.41176470588235653,0.41176470588235653,yes,-0.10241935483870968,-0.27764976958525345,-0.008064516129032362,0.017281105990783363,0.017281105990783363,0.017281105990783363,0.017281105990783363,0.16872890888638875,0.16872890888638875,0.16872890888638875,8.0,nan,nan,nan,2.550021990566486,30554.409987,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal,,yes,causal_signal_after_confirmation;no_future_low_used
MOB,MOB,018313d3408ec969,2024-03-29T17:00:00+00:00,CAPITULATION_RECLAIM,0.0619,2024-03-29T15:00:00+00:00,0.0512,0.050176,-0.18940226171243935,197050.273482,383806.11552,3.9369118319810688,0.007899999999999997,0.8607594936708856,0.8607594936708856,yes,-0.18940226171243935,-0.11793214862681733,-0.11793214862681733,3.623586429725364,3.623586429725364,3.623586429725364,3.623586429725364,19.131695667007858,19.131695667007858,19.131695667007858,6.0,3.0,4.0,5.0,3.9369118319810688,383806.11552,close_reclaimed_low_plus_pct,yes,yes,yes,no,ok,ok,no,no,no,no,0.963,A,,,,no,causal_signal_after_confirmation;no_future_low_used
MOB,MOB,018313d3408ec969,2024-01-12T20:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.379,2024-01-10T20:00:00+00:00,0.348,0.34103999999999995,-0.10015831134564657,197050.273482,192569.22888,2.154729320752603,0.013000000000000012,0.46153846153846156,0.46153846153846156,no,-0.10015831134564657,-0.29023746701846964,-0.29023746701846964,0.0079155672823219,0.01055408970976246,0.01055408970976246,0.34564643799472305,0.07903055848261319,0.10537407797681683,0.10537407797681683,203.0,193.0,nan,nan,2.154729320752603,192569.22888,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.561,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
MOVE,MOVE,18140f8172feb64b,2025-07-21T09:00:00+00:00,HIGHER_LOW_BREAKOUT,0.1923,2025-07-05T00:00:00+00:00,0.1572,0.154056,-0.19887675507020286,455873.10159,4009719.67909,4.634102133968047,0.012700000000000017,0.8661417322834641,0.8661417322834641,no,-0.19887675507020286,-0.3608944357774311,-0.021840873634945468,0.05304212168486755,0.05304212168486755,0.05304212168486755,0.05304212168486755,0.26670850329463514,0.26670850329463514,0.26670850329463514,1.0,nan,nan,nan,4.634102133968047,4009719.67909,breakout_after_higher_low,no,no,no,yes,ok,ok,no,no,no,yes,0.689,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
NKN,NKN,adf7b79baadd3250,2025-04-24T19:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0397,2025-04-22T13:00:00+00:00,0.0278,0.027243999999999997,-0.3137531486146097,23051.8571,4394748.6641,4.2564373023378925,0.008199999999999999,0.40243902439024365,0.40243902439024365,yes,-0.3137531486146097,-0.1612090680100755,-0.037783375314861534,0.19143576826196473,0.19143576826196473,0.19143576826196473,0.19143576826196473,0.6101477199743094,0.6101477199743094,0.6101477199743094,6.0,nan,nan,nan,4.2564373023378925,4394748.6641,breakout_after_higher_low,no,no,no,no,ok,low,yes,no,no,no,0.66,C,"low liquidity at bottom, but signal liquidity improved",,,no,causal_signal_after_confirmation;no_future_low_used
NKN,NKN,adf7b79baadd3250,2025-04-13T20:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.018,2025-04-13T19:00:00+00:00,0.0175,0.017150000000000002,-0.047222222222222054,23051.8571,109116.4128,1.6251757171055206,0.0005000000000000004,0.39999999999999725,0.39999999999999725,no,-0.047222222222222054,-0.11111111111111105,-0.11111111111111105,0.01666666666666683,0.01666666666666683,2.3333333333333335,2.3333333333333335,0.3529411764705929,0.3529411764705929,49.41176470588253,153.0,115.0,139.0,151.0,1.6251757171055206,109116.4128,volume_breakout_after_squeeze_proxy,yes,yes,yes,yes,ok,low,yes,no,no,no,0.593,B,"low liquidity at bottom, but signal liquidity improved",next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
NULS,NULS,0b0fef5c55d48f0f,2025-03-12T12:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.1354,2025-03-11T00:00:00+00:00,0.1121,0.109858,-0.18864106351550958,31307.1307,81305.7396,2.7334258990454083,0.0041999999999999815,0.6904761904761901,0.6904761904761901,no,-0.18864106351550958,-0.07828655834564258,-0.06351550960118169,0.0022156573116691725,0.02363367799113747,0.06425406203840489,0.06425406203840489,0.011745360582570119,0.12528384621407931,0.3406154568945276,166.0,nan,nan,nan,2.7334258990454083,81305.7396,volume_breakout_after_squeeze_proxy,no,no,no,no,low,ok,no,yes,no,no,0.003,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
PDA,PDA,0cc30ba0df8ec322,2025-05-01T18:00:00+00:00,CAPITULATION_RECLAIM,0.01134,2025-05-01T17:00:00+00:00,0.0071,0.006958000000000001,-0.3864197530864196,565314.264266,976003.784168,3.488811076118077,0.004879999999999999,0.2950819672131145,0.2950819672131145,no,-0.3864197530864196,-0.25044091710758365,-0.25044091710758365,0.040564373897707284,0.040564373897707284,0.040564373897707284,0.040564373897707284,0.10497489730716585,0.10497489730716585,0.10497489730716585,8.0,nan,nan,nan,3.488811076118077,976003.784168,close_reclaimed_low_plus_pct,no,no,no,no,ok,ok,no,no,yes,no,0.371,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
PDA,PDA,0cc30ba0df8ec322,2025-04-12T09:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.01006,2025-04-10T15:00:00+00:00,0.00956,0.0093688,-0.06870775347912517,565314.264266,60428.634187,3.6219309319214266,0.00038000000000000013,0.18421052631578647,0.18421052631578647,no,-0.06870775347912517,-0.10139165009940354,-0.10139165009940354,0.2872763419483102,0.2872763419483102,0.2872763419483102,0.7306163021868786,4.181134259259265,4.181134259259265,4.181134259259265,198.0,8.0,197.0,nan,3.6219309319214266,60428.634187,volume_breakout_after_squeeze_proxy,yes,yes,no,yes,low,ok,no,yes,no,no,0.037,Manual Review,,low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
POLS,POLS,167819d9a56f2560,2024-07-13T09:00:00+00:00,HIGHER_LOW_BREAKOUT,0.4403,2024-07-11T23:00:00+00:00,0.3011,0.29507799999999995,-0.32982511923688407,205427.84194,2546322.02359,2.153522500983106,0.07619999999999999,0.7900262467191607,0.7900262467191607,no,-0.32982511923688407,-0.30729048376107204,-0.032477856007267825,0.06495571201453543,0.06495571201453543,0.06495571201453543,0.06495571201453543,0.19693985759733332,0.19693985759733332,0.19693985759733332,1.0,nan,nan,nan,2.153522500983106,2546322.02359,breakout_after_higher_low,no,no,no,no,ok,ok,no,no,no,no,0.715,C,,,,no,causal_signal_after_confirmation;no_future_low_used
