event_id,token_entity_id,token_symbol,event_type,scenario,event_time,symbol_pair,market_type,is_research_eligible,data_quality_score,confidence_level,entry_reference_price,entry_reference_type,return_1h,return_4h,return_24h,return_7d,return_30d,max_adverse_excursion_24h,max_favorable_excursion_24h,max_adverse_excursion_7d,max_favorable_excursion_7d,time_to_mfe,time_to_mae,post_event_low_time,post_event_high_time,rebound_after_initial_drop,vwap_reclaim_failure,sustained_close_above_entry,sustained_close_below_entry,path_data_available_24h,path_data_available_7d
73bd41c12e1c9037,CTXC,CTXC,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-07-01T07:00:03Z,CTXCUSDT,spot,no,0.781,medium,0.2149,event_price,-0.0972545369939507,-0.1270358306188925,-0.2238250348999534,-0.4085621219171709,-0.0465332712889716,0.0684039087947883,0.31036585365853653,0.007445323406235493,0.936036036036036,92.99916666666667,0.9991666666666666,2024-07-05T04:00:00Z,2024-07-01T08:00:00Z,no,yes,no,yes,yes,yes
071ec4f15c45e5a0,CUDIS,CUDIS,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-01-28T10:14:09Z,CUDISUSDT,futures,yes,1.0,high,0.02299,event_price,-0.0334928229665071,-0.0574162679425838,-0.1752936059156153,-0.1274467159634623,-0.1274467159634623,0.17268377555458891,0.22875467664350602,0.05959112657677257,0.28867713004484297,28.764166666666668,35.76416666666667,2026-01-29T15:00:00Z,2026-01-29T22:00:00Z,yes,yes,no,yes,yes,yes
e03ecc015ad077ba,CVP,CVP,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-07-01T07:00:03Z,CVPUSDT,spot,no,0.787,medium,0.2758,event_price,-0.0736040609137055,-0.1254532269760696,-0.0971718636693256,-0.257070340826686,0.409354604786077,0.09898477157360408,0.1991304347826086,0.0007251631617115617,0.5841470419299253,91.99916666666667,0.9991666666666666,2024-07-05T03:00:00Z,2024-07-01T08:00:00Z,no,yes,yes,yes,yes,yes
f516a957212c330b,CVX,CVX,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,2024-07-01T07:00:03Z,CVXUSDT,spot,yes,1.0,high,3.216,event_price,-0.0149253731343284,-0.013681592039801,-0.0593905472636816,-0.3000621890547265,-0.0827114427860696,0.0258084577114428,0.06384386371154482,0.005286069651741165,0.6015936254980081,91.99916666666667,0.9991666666666666,2024-07-05T03:00:00Z,2024-07-01T08:00:00Z,no,yes,no,yes,yes,yes
165a73349007b41f,DAM,DAM,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-04-23T15:00:37Z,DAMUSDT,futures,yes,0.933,high,0.02808,event_price,-0.0591168091168091,-0.1103988603988604,-0.1563390313390313,-0.0292022792022792,-0.0292022792022792,0.06517094017094016,0.4311926605504588,1.9127492877492878,0.9774647887323944,134.9897222222222,91.98972222222223,2026-04-29T06:00:00Z,2026-04-27T11:00:00Z,no,no,no,yes,yes,yes
3aeb58a1f5337ceb,DATA,DATA,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-01-02T10:59:57Z,DATAUSDT,spot,yes,1.0,high,0.00602,event_price,-0.2358803986710963,-0.2142857142857143,-0.0614617940199336,-0.1445182724252491,-0.4235880398671097,0.0033222591362125353,0.46829268292682924,0.021594684385382035,0.46829268292682924,0.0008333333333333334,24.000833333333333,2026-01-02T11:00:00Z,2026-01-03T11:00:00Z,yes,no,no,yes,yes,yes
8bef993f33b21890,DEFI,DEFI,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-08-06T07:30:06Z,DEFIUSDT,futures,yes,1.0,high,776.3,event_price,-0.0122375370346515,-0.0113358237794666,0.0172613680278244,0.1979904676027308,0.1979904676027308,0.02511915496586381,0.02225441137740325,0.22298080638928264,0.02225441137740325,4.498333333333333,116.49833333333333,2025-08-06T12:00:00Z,2025-08-11T04:00:00Z,yes,no,yes,no,yes,yes
2906e704badb35b3,DEGEN,DEGEN,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-04-23T15:00:37Z,DEGENUSDT,futures,yes,0.933,high,0.0006774,event_price,-0.0245054620608207,-0.0028048420431059,-0.0286389134927664,-0.0090050191910244,-0.0090050191910244,0.07764983761440791,0.08245445829338438,0.07764983761440791,0.06358926048045221,49.98972222222222,8.989722222222222,2026-04-25T17:00:00Z,2026-04-24T00:00:00Z,no,yes,no,yes,yes,yes
6cca4d0784f78049,DEGO,DEGO,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-06T08:29:56Z,DEGOUSDT,spot,no,0.78,medium,0.265,event_price,-0.0339622641509433,-0.0339622641509433,-0.0037735849056603,2.9735849056603767,0.1132075471698113,0.10566037735849054,0.06854838709677424,3.675471698113208,0.06854838709677424,2.5011111111111113,129.5011111111111,2026-03-06T11:00:00Z,2026-03-11T18:00:00Z,yes,yes,yes,no,yes,yes
61e888f9a9a6a36e,DENT,DENT,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-12-01T04:30:24Z,DENTUSDT,spot,no,0.791,medium,0.000285,event_price,0.0175438596491228,-0.0140350877192981,-0.0807017543859648,-0.1192982456140351,-0.2947368421052631,0.04912280701754401,0.10465116279069764,0.07017543859649122,0.28378378378378377,86.49333333333334,147.49333333333334,2025-12-04T19:00:00Z,2025-12-07T08:00:00Z,yes,yes,no,yes,yes,yes
b3e6d9131bc51e94,DF,DF,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-12-01T04:30:24Z,DFUSDT,spot,no,0.79,medium,0.01325,event_price,0.0316981132075471,0.0166037735849056,-0.0083018867924528,0.0249056603773585,-0.1471698113207548,0.058113207547169754,0.06340288924558579,0.08301886792452828,0.06340288924558579,9.493333333333334,56.49333333333333,2025-12-01T14:00:00Z,2025-12-03T13:00:00Z,yes,yes,yes,yes,yes,yes
841e10bbbc12f595,DGB,DGB,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2024-03-25T04:40:12Z,DGBUSDT,futures,yes,1.0,high,0.01472,event_price,0.0074728260869565,-0.0020380434782608,0.0278532608695651,0.3057065217391304,0.3057065217391304,0.02785326086956519,0.030090972708187502,0.15828804347826075,0.09279881217520414,61.33,151.33,2024-03-27T18:00:00Z,2024-03-31T12:00:00Z,yes,no,yes,yes,yes,yes
de3b0a509f82f7a2,DMC,DMC,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-01-17T07:56:31Z,DMCUSDT,futures,yes,1.0,high,0.001419,event_price,-0.0352360817477096,-0.178999295278365,-0.1860465116279069,-0.5052854122621564,-0.5052854122621564,0.01761804087385488,0.3336466165413532,0.01761804087385488,1.1053412462908012,96.05805555555555,0.058055555555555555,2026-01-21T08:00:00Z,2026-01-17T08:00:00Z,no,yes,no,yes,yes,yes
c13b1dfe2436783d,DOCK,DOCK,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2024-07-01T07:00:03Z,DOCKUSDT,spot,no,0.771,medium,0.01996,event_price,-0.1628256513026051,-0.1858717434869738,-0.2049098196392785,-0.685370741482966,,0.03707414829659328,0.33066666666666666,0.0010020040080160886,2.400340715502555,167.99916666666667,0.9991666666666666,2024-07-08T07:00:00Z,2024-07-01T08:00:00Z,no,yes,no,yes,yes,yes
e8c8ce18661ac872,DODO,DODO,MONITORING_TAG_ADDED,IMMEDIATE_DUMP_AFTER_TAG,2026-05-22T08:00:04Z,DODOUSDT,spot,yes,0.95,high,0.02014,event_price,-0.0695134061569018,-0.0809334657398214,-0.1310824230387288,,,0.05958291956305861,0.1515151515151516,0.01688182720953324,0.22879804758999422,60.99888888888889,29.99888888888889,2026-05-24T21:00:00Z,2026-05-23T14:00:00Z,no,yes,no,yes,yes,yes
f0d936d4d54e3e7e,DOGE,DOGE,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2023-08-17T10:05:04Z,DOGEBUSD,futures,no,0.825,medium,0.06713,event_price,0.0,-0.0093847758081333,-0.0665872188291375,-0.0557127960673319,-0.0557127960673319,0.0056606584239535795,0.23468824719514436,0.0056606584239535795,0.23468824719514436,10.915555555555555,1.9155555555555555,2023-08-17T21:00:00Z,2023-08-17T12:00:00Z,no,no,no,yes,yes,yes
77b52a90a52f0b02,DREP,DREP,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-03-20T06:00:07Z,DREPUSDT,spot,no,0.8,medium,0.1446,event_price,0.0089903181189487,0.0705394190871369,0.0511756569847854,-0.4529737206085753,,0.7828492392807742,0.15219123505976095,0.2863070539419086,0.6563573883161513,167.99805555555557,1.9980555555555555,2024-03-27T06:00:00Z,2024-03-20T08:00:00Z,no,no,no,yes,yes,yes
5a5674a2634ca8df,DYM,DYM,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-02-06T09:26:57Z,DYMUSDT,spot,no,0.883,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
93e4d22736bbc445,EIGEN,EIGEN,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-09-30T08:19:57Z,EIGENUSDT,spot,no,0.883,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
2b488d2b7a3bc9e1,ELF,ELF,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2025-04-08T06:00:07Z,ELFUSDT,spot,yes,1.0,high,0.228,event_price,-0.0385964912280701,-0.0973684210526315,-0.081578947368421,-0.0666666666666667,0.0627192982456139,0.011403508771929749,0.1371571072319202,0.14649122807017556,0.21405750798722045,144.99805555555557,47.99805555555555,2025-04-14T07:00:00Z,2025-04-10T06:00:00Z,no,no,no,yes,yes,yes
c518920624770484,EPIC,EPIC,MONITORING_TAG_ADDED,IMMEDIATE_DUMP_AFTER_TAG,2026-05-22T08:00:04Z,EPICUSDT,spot,no,0.833,medium,0.261,event_price,-0.0038314176245211,0.0,-0.1034482758620689,,,0.07279693486590055,0.13478260869565206,0.042145593869731934,0.23113207547169812,104.99888888888889,2.9988888888888887,2026-05-26T17:00:00Z,2026-05-22T11:00:00Z,no,yes,no,yes,yes,yes
c9a079a4e3d99c90,EPT,EPT,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-01-28T10:14:09Z,EPTUSDT,futures,yes,1.0,high,0.001504,event_price,-0.0325797872340425,-0.0039893617021276,-0.2041223404255319,0.1103723404255319,0.1103723404255319,0.2978723404255319,0.30329289428076245,0.4295212765957448,0.5537190082644627,33.76416666666667,45.76416666666667,2026-01-29T20:00:00Z,2026-01-30T08:00:00Z,yes,yes,yes,no,yes,yes
daa09b139684a4a8,EPX,EPX,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2024-04-03T06:00:16Z,EPXUSDT,spot,no,0.8,medium,0.0003326,event_price,-0.0805772699939867,-0.1710763680096212,-0.1653638003607936,-0.1794948887552615,-0.4401683704149128,0.03487672880336734,0.24011931394481723,0.012627781118460524,0.34819618970409416,52.995555555555555,0.9955555555555555,2024-04-05T11:00:00Z,2024-04-03T07:00:00Z,no,yes,no,yes,yes,yes
2554c8bc341c5470,ERC20,ERC20,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-09-30T08:19:57Z,,,no,0.8,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
86bdfec340183470,ESP,ESP,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-02-12T07:28:23Z,ESPUSDT,spot,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
54430c7de3727b0a,ETH,ETH,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2023-11-24T08:25:30Z,ETHUSDT,futures,yes,0.967,high,2079.38,event_price,0.0149611903548172,0.0113639642585772,0.0023757081437736,0.0036597447316024,0.0894737854552798,0.026748357683540336,0.010501659563508126,0.026748357683540336,0.04754659949622164,82.575,6.575,2023-11-27T19:00:00Z,2023-11-24T15:00:00Z,no,no,yes,yes,yes,yes
22c469b3db8740d8,FARM,FARM,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-04-14T02:30:06Z,FARMUSDT,spot,no,0.764,medium,12.29,event_price,-0.0317331163547598,-0.0528885272579331,-0.0447518307567127,-0.0423108218063466,-0.2465419039869812,0.013018714401952902,0.0934163701067614,0.13913751017087073,0.0934163701067614,17.498333333333335,154.49833333333333,2026-04-14T20:00:00Z,2026-04-20T13:00:00Z,yes,yes,yes,yes,yes,yes
8805f912b380d2e6,FHE,FHE,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-02-02T04:28:43Z,,,no,0.8,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
e7ff807aa10c4697,FIO,FIO,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-13T09:00:23Z,FIOUSDT,spot,no,0.78,medium,0.00853,event_price,-0.0175849941383351,-0.0058616647127783,-0.1043376318874559,-0.2075029308323562,-0.5568581477139507,0.030480656506447712,0.1373333333333333,0.0023446658851113966,0.23444283646888553,165.9936111111111,0.9936111111111111,2026-03-20T07:00:00Z,2026-03-13T10:00:00Z,no,yes,no,yes,yes,yes
4a8314d988bfa109,FIRO,FIRO,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-01-04T07:00:09Z,FIROUSDT,spot,no,0.781,medium,1.973,event_price,-0.042067916877851,-0.0684237202230106,-0.0780537252914344,-0.1779016725798277,-0.2072985301571211,0.04409528636594007,0.10594170403587455,0.014698428788646467,0.4092857142857145,36.9975,0.9975,2024-01-05T20:00:00Z,2024-01-04T08:00:00Z,no,no,no,yes,yes,yes
b61c4ff537847d96,FIS,FIS,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-06-05T05:00:18Z,FISUSDT,spot,yes,1.0,high,0.1282,event_price,-0.0054602184087364,-0.0358814352574103,-0.078003120124805,-0.2012480499219968,-0.3845553822152886,0.02886115444617765,0.09106382978723415,0.02574102964118552,0.19813084112149548,167.995,2.995,2025-06-12T05:00:00Z,2025-06-05T08:00:00Z,no,no,no,yes,yes,yes
725932a8252a9eab,FLM,FLM,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-04-03T07:00:36Z,FLMUSDT,spot,yes,1.0,high,0.0199,event_price,-0.0954773869346734,-0.1055276381909547,-0.1155778894472361,-0.1457286432160803,0.8391959798994975,0.09045226130653261,0.16374269005847952,0.1306532663316582,0.27564102564102577,94.99,34.99,2025-04-07T06:00:00Z,2025-04-04T18:00:00Z,no,no,yes,yes,yes,yes
6a25698db0b92de7,FLOW,FLOW,MONITORING_TAG_ADDED,TAG_REMOVED_BUT_NOT_RECOVERED,2026-01-02T10:59:57Z,FLOWUSDT,spot,yes,0.993,high,0.082,event_price,-0.0853658536585366,-0.0609756097560976,0.0487804878048778,0.121951219512195,-0.3871951219512195,0.07317073170731692,0.10810810810810811,0.26829268292682906,0.10810810810810811,0.0008333333333333334,121.00083333333333,2026-01-02T11:00:00Z,2026-01-07T12:00:00Z,yes,no,yes,yes,yes,yes
427ea11fd57b7745,FOGO,FOGO,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-01-12T12:50:53Z,FOGOUSDT,spot,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
8faa937cb096340d,FOOTBALL,FOOTBALL,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2024-03-19T05:05:02Z,FOOTBALLUSDT,futures,no,0.981,high,531.97,event_price,-0.0149820478598418,-0.0080831625843563,0.0288174145158559,0.190819031148373,0.190819031148373,0.05765362708423405,0.05049368088467632,0.19845104047220685,0.05049368088467632,3.9161111111111113,167.91611111111112,2024-03-19T09:00:00Z,2024-03-26T05:00:00Z,yes,no,yes,no,yes,yes
419b41fc1bb70d43,FOR,FOR,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-04-03T06:00:16Z,FORUSDT,spot,no,0.8,medium,0.02779,event_price,0.0125944584382871,-0.0010795250089959,-0.0374235336451961,-0.0492983087441525,-0.2641237855343649,0.11802806765023388,0.06434316353887382,0.035984166966534836,0.176545300592718,52.995555555555555,0.9955555555555555,2024-04-05T11:00:00Z,2024-04-03T07:00:00Z,no,no,no,yes,yes,yes
9499c53655bc3991,FORTH,FORTH,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-06T08:29:56Z,FORTHUSDT,spot,no,0.784,medium,0.863,event_price,-0.0208574739281576,-0.0034762456546929,-0.0405561993047508,0.0440324449594438,-0.6784472769409038,0.10544611819235228,0.055012224938875365,0.11935110081112388,0.05759803921568629,30.50111111111111,143.5011111111111,2026-03-07T15:00:00Z,2026-03-12T08:00:00Z,yes,yes,yes,yes,yes,yes
353bf81a7f882b46,FTM,FTM,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2023-07-27T09:45:03Z,FTMBUSD,futures,yes,0.986,high,0.2477,event_price,-0.0032297133629389,-0.0072668550666128,-0.0076705692369802,-0.0270488494146144,-0.0270488494146144,0.005248284214775856,0.02993762993762994,0.01251513928138892,0.10679177837354792,112.24916666666667,135.24916666666667,2023-08-01T02:00:00Z,2023-08-02T01:00:00Z,yes,yes,no,yes,yes,yes
24a0f7579654e736,FUN,FUN,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2026-03-06T08:29:56Z,FUNUSDT,spot,no,0.385,low,0.001316,event_price,-0.1010638297872339,-0.1041033434650455,-0.1124620060790273,0.0486322188449848,0.0965045592705169,0.05775075987841949,0.15743183817062434,0.08586626139817644,0.1792114695340501,42.50111111111111,135.5011111111111,2026-03-08T03:00:00Z,2026-03-12T00:00:00Z,yes,yes,yes,yes,yes,yes
7bc8d529097b0cc2,GENIUS,GENIUS,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-05-22T07:18:35Z,GENIUSUSDT,spot,no,0.681,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
5edb3573d0fb2768,GFT,GFT,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-11-26T08:30:14Z,GFTUSDT,spot,no,0.8,medium,0.01317,event_price,-0.031890660592255,-0.0850417615793469,-0.1678056188306758,-0.8511769172361427,,0.11313591495823849,0.255481410867493,1.6393318147304479,5.931578947368421,166.4961111111111,73.4961111111111,2024-12-03T07:00:00Z,2024-11-29T10:00:00Z,no,yes,no,yes,yes,yes
fc33d59d02e3d720,GHST,GHST,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-12-01T04:30:24Z,GHSTUSDT,spot,yes,1.0,high,0.222,event_price,-0.0225225225225225,-0.009009009009009,-0.054054054054054,-0.0765765765765766,-0.2387387387387387,0.1351351351351351,0.10447761194029836,0.1351351351351351,0.13265306122448983,86.49333333333334,8.493333333333334,2025-12-04T19:00:00Z,2025-12-01T13:00:00Z,no,yes,no,yes,yes,yes
18e11f948d6d38ba,GIGGLE,GIGGLE,SEED_TAG_ADDED,SEED_TAG_ONLY,2025-10-25T03:02:18Z,GIGGLEUSDT,spot,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
e0c46ae28147b5be,GLMR,GLMR,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2024-05-08T05:00:26Z,GLMRUSDT,futures,yes,1.0,high,0.2869,event_price,-0.0031718368769605,-0.0099686301847332,0.0097594980829558,-0.0965493203206692,-0.0965493203206692,0.03663297316138037,0.025741866285305726,0.06479609620076676,0.12598116169544715,161.99277777777777,54.992777777777775,2024-05-14T23:00:00Z,2024-05-10T12:00:00Z,no,no,no,yes,yes,yes
5fa3fcfa690cf833,GPS,GPS,MONITORING_TAG_ADDED,TAG_REMOVED_BUT_NOT_RECOVERED,2025-03-07T09:00:45Z,GPSUSDT,spot,yes,0.985,high,0.0578,event_price,0.019031141868512,-0.1055363321799307,-0.1384083044982699,-0.3442906574394463,-0.6384083044982699,0.18166089965397925,0.19917012448132776,0.10380622837370246,0.7950310559006211,125.9875,0.9875,2025-03-12T15:00:00Z,2025-03-07T10:00:00Z,no,yes,no,yes,yes,yes
084e900636ac5fbe,GTC,GTC,MONITORING_TAG_ADDED,SLOW_BLEED_AFTER_TAG,2026-03-13T09:00:23Z,GTCUSDT,spot,yes,0.989,high,0.097,event_price,0.0,0.0309278350515465,-0.0309278350515463,-0.134020618556701,-0.2268041237113403,0.051546391752577136,0.043010752688172005,0.18556701030927836,0.18292682926829262,162.9936111111111,161.9936111111111,2026-03-20T04:00:00Z,2026-03-20T03:00:00Z,no,yes,no,yes,yes,yes
c54abb522c3fe7f3,HARD,HARD,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-07-01T07:00:03Z,HARDUSDT,spot,no,0.787,medium,0.121,event_price,-0.0256198347107436,-0.1173553719008263,-0.1735537190082644,-0.3520661157024793,-0.2140495867768594,0.026446280991735627,0.19683481701285865,0.0,0.7410071942446042,91.99916666666667,0.9991666666666666,2024-07-05T03:00:00Z,2024-07-01T08:00:00Z,no,yes,no,yes,yes,yes
ee200e0e804f9834,HEI,HEI,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-05-22T08:00:04Z,HEIUSDT,spot,yes,0.917,high,0.0648,event_price,-0.0030864197530863,0.0092592592592593,0.0277777777777779,,,0.06018518518518512,0.01567398119122254,0.12808641975308643,0.13684210526315788,102.99888888888889,24.99888888888889,2026-05-26T15:00:00Z,2026-05-23T09:00:00Z,no,no,no,yes,yes,yes
70cb64249d0273f1,HFT,HFT,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-05-22T08:00:04Z,HFTUSDT,spot,yes,0.944,high,0.0123,event_price,-0.0081300813008129,-0.0162601626016261,-0.0162601626016261,,,0.04065040650406515,0.04237288135593231,0.03252032520325199,0.12844036697247718,104.99888888888889,9.998888888888889,2026-05-26T17:00:00Z,2026-05-22T18:00:00Z,no,no,no,yes,yes,yes
2c99c44cb7fd8609,HIFI,HIFI,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2025-05-07T08:00:33Z,HIFIUSDT,spot,no,0.713,medium,0.2585,event_price,-0.0371373307543519,-0.0379110251450677,-0.0820116054158607,-0.521083172147002,-0.7156673114119922,0.1083172147001934,0.24040307101727443,0.255705996131528,1.0274509803921568,111.99083333333333,31.990833333333335,2025-05-12T00:00:00Z,2025-05-08T16:00:00Z,no,yes,no,yes,yes,yes
8fa523c997c7d4f5,HIGH,HIGH,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-04-14T02:30:06Z,HIGHUSDT,spot,yes,0.983,high,0.116,event_price,-0.0172413793103448,-0.0431034482758621,-0.0172413793103448,1.525862068965517,0.8448275862068964,0.01724137931034475,0.06422018348623859,4.077586206896552,0.0841121495327104,60.498333333333335,100.49833333333333,2026-04-16T15:00:00Z,2026-04-18T07:00:00Z,yes,no,yes,no,yes,yes
457ad61afef61621,HIPPO,HIPPO,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-04-03T13:59:31Z,HIPPOUSDT,futures,yes,0.933,high,0.0004903,event_price,-0.2008974097491332,-0.3028757903324496,-0.0571078931266572,-0.5992249643075669,-0.5992249643075669,0.04833775239649185,0.4975565058032989,0.12971650010197822,1.7810550198525243,114.00805555555556,47.00805555555556,2026-04-08T08:00:00Z,2026-04-05T13:00:00Z,no,no,no,yes,yes,yes
b9485d9081530016,HOOK,HOOK,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-06T08:29:56Z,HOOKUSDT,spot,no,0.791,medium,0.0212,event_price,-0.0566037735849056,-0.0566037735849056,-0.1132075471698113,-0.0047169811320754,-0.5615094339622642,0.061320754716981174,0.145945945945946,0.07075471698113223,0.1648351648351647,31.50111111111111,66.50111111111111,2026-03-07T16:00:00Z,2026-03-09T03:00:00Z,yes,yes,yes,yes,yes,yes
63e9d71a835421ba,IDEX,IDEX,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-07-07T03:29:57Z,IDEXUSDT,spot,no,0.798,medium,0.01679,event_price,0.0005955926146514,-0.0047647409172126,-0.0303752233472305,0.185229303156641,0.6045265038713519,0.03454437164979152,0.07628205128205123,0.8344252531268614,0.07628205128205123,8.500833333333333,122.50083333333333,2025-07-07T12:00:00Z,2025-07-12T06:00:00Z,yes,yes,yes,no,yes,yes
3c7fc4d113e04b96,IDRT,IDRT,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-10-23T07:00:37Z,,,no,0.8,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
34670afd6085b657,IR,IR,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-04-23T15:00:37Z,IRUSDT,futures,yes,0.933,high,0.04198,event_price,0.0309671272034302,-0.0028585040495474,-0.2108146736541211,-0.4785612196283945,-0.4785612196283945,0.14911862791805608,0.2553827751196174,0.2115292996665079,1.0751359367276323,136.9897222222222,117.98972222222223,2026-04-29T08:00:00Z,2026-04-28T13:00:00Z,no,no,no,yes,yes,yes
92f6841824deef01,IRIS,IRIS,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2024-07-01T07:00:03Z,IRISUSDT,spot,yes,1.0,high,0.01978,event_price,-0.0176946410515672,-0.0581395348837208,-0.1718907987866532,-0.3119312436804853,-0.1804853387259858,0.021739130434782705,0.2157344806392132,0.0010111223458040275,0.6805437553101106,91.99916666666667,0.9991666666666666,2024-07-05T03:00:00Z,2024-07-01T08:00:00Z,no,yes,no,yes,yes,yes
39f6e86d4b3ad84a,JTO,JTO,SEED_TAG_ADDED,SEED_TAG_ONLY,2023-12-07T11:55:38Z,JTOUSDT,spot,no,0.883,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
05c2236aa6c9e97e,JUP,JUP,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-01-31T07:06:53Z,JUPUSDT,spot,no,0.825,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
69d2030533afafdf,KAT,KAT,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-03-13T01:45:36Z,KATUSDT,spot,no,0.736,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
28b99dfcb851026e,KDA,KDA,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2025-10-29T03:00:04Z,KDAUSDT,spot,yes,1.0,high,0.0622,event_price,-0.0659163987138263,-0.3488745980707395,-0.2717041800643086,-0.4790996784565916,-0.8221864951768488,0.06591639871382626,0.6631016042780746,0.03215434083601276,1.0596026490066226,150.9988888888889,0.9988888888888889,2025-11-04T10:00:00Z,2025-10-29T04:00:00Z,no,yes,no,yes,yes,yes
