hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
1d,stop_10,be_after_20,53,17,5300.0,3142.5328509949077,0.5929307266028128,0.7547169811320755,0.6470588235294118,67.83310901749661,0.583805101863432,2.891217925551137,105.26315789473695,793.3902877697842,-90.90909090909105,4.55197269618081,0.1509433962264151,0.0,0.11946902654867264,0.017694063926940506,0.19247626004382767
1d,stop_10,be_after_5,53,17,5300.0,2317.374703649991,0.43724051012263976,0.4339622641509434,0.6470588235294118,0.0,0.4460845288442935,0.0,85.44839255499159,793.3902877697842,-90.90909090909105,7.095981800874559,0.07547169811320754,0.4528301886792453,0.09162303664921478,0.010714285714285676,0.19247626004382767
1d,stop_10,no_be,53,17,5300.0,3142.5328509949077,0.5929307266028128,0.7547169811320755,0.6470588235294118,67.83310901749661,0.583805101863432,2.891217925551137,105.26315789473695,793.3902877697842,-90.90909090909105,4.55197269618081,0.1509433962264151,0.0,0.11946902654867264,0.017694063926940506,0.19247626004382767
1d,stop_15,be_after_10,53,17,5300.0,2647.3856413980893,0.49950672479209235,0.6415094339622641,0.7058823529411765,42.2535211267605,0.46885787670133483,0.0,95.1156812339331,793.3902877697842,-130.43478260869568,4.666511198445773,0.05660377358490566,0.16981132075471697,0.1188475390156063,0.012746234067207318,0.19247626004382767
1d,stop_15,be_after_15,53,17,5300.0,2907.370264695879,0.5485604273011092,0.7358490566037735,0.7058823529411765,53.639846743295024,0.583805101863432,0.0,104.16666666666674,793.3902877697842,-130.43478260869568,4.307304740631973,0.07547169811320754,0.03773584905660377,0.11946902654867264,0.017694063926940506,0.21739130434782616
1d,stop_15,be_after_20,53,17,5300.0,3190.439851226143,0.6019697832502157,0.7735849056603774,0.7058823529411765,67.83310901749661,0.583805101863432,3.0737704918033515,105.26315789473695,793.3902877697842,-130.43478260869568,4.629313050625542,0.07547169811320754,0.0,0.11946902654867264,0.017694063926940506,0.21739130434782616
1d,stop_15,be_after_5,53,17,5300.0,2398.7191910683714,0.45258852661667387,0.4528301886792453,0.7058823529411765,0.0,0.4460845288442935,0.0,85.44839255499159,793.3902877697842,-130.43478260869568,8.03319278030083,0.03773584905660377,0.4528301886792453,0.09191489361702132,0.010714285714285676,0.19247626004382767
1d,stop_15,no_be,53,17,5300.0,3190.439851226143,0.6019697832502157,0.7735849056603774,0.7058823529411765,67.83310901749661,0.583805101863432,3.0737704918033515,105.26315789473695,793.3902877697842,-130.43478260869568,4.629313050625542,0.07547169811320754,0.0,0.11946902654867264,0.017694063926940506,0.21739130434782616
1d,stop_20,be_after_10,53,17,5300.0,2874.460365611937,0.5423510123796108,0.660377358490566,0.7647058823529411,42.2535211267605,0.46885787670133483,0.0,95.1156812339331,793.3902877697842,-166.66666666666663,6.778887735098724,0.018867924528301886,0.18867924528301888,0.1188475390156063,0.012746234067207318,0.21346770499312884
1d,stop_20,be_after_15,53,17,5300.0,3439.055416311109,0.6488783804360584,0.7735849056603774,0.8235294117647058,54.59387483355527,0.595614639876649,2.891217925551137,105.26315789473695,793.3902877697842,-166.66666666666663,5.979306113045489,0.03773584905660377,0.03773584905660377,0.12021857923497259,0.017694063926940506,0.21739130434782616
1d,stop_20,be_after_20,53,17,5300.0,3722.1250028413733,0.7022877363851647,0.8113207547169812,0.8235294117647058,70.21630615640606,0.595614639876649,9.677419354838568,108.10810810810811,793.3902877697842,-166.66666666666663,6.389154153278375,0.03773584905660377,0.0,0.12021857923497259,0.017694063926940506,0.21739130434782616
1d,stop_20,be_after_5,53,17,5300.0,2662.02579934019,0.5022690187434321,0.4716981132075472,0.7647058823529411,0.0,0.4460845288442935,0.0,85.44839255499159,793.3902877697842,-63.675832127351725,34.1975686553116,0.0,0.4716981132075472,0.09191489361702132,0.010714285714285676,0.19247626004382767
1d,stop_20,no_be,53,17,5300.0,3722.1250028413733,0.7022877363851647,0.8113207547169812,0.8235294117647058,70.21630615640606,0.595614639876649,9.677419354838568,108.10810810810811,793.3902877697842,-166.66666666666663,6.389154153278375,0.03773584905660377,0.0,0.12021857923497259,0.017694063926940506,0.21739130434782616
1d,stop_30,be_after_10,53,17,5300.0,2947.3121713404553,0.5560966361019727,0.660377358490566,0.7647058823529411,42.2535211267605,0.46885787670133483,0.0,95.1156812339331,793.3902877697842,-109.60854092526684,7.942114535093087,0.0,0.18867924528301888,0.1188475390156063,0.012746234067207318,0.21346770499312884
1d,stop_30,be_after_15,53,17,5300.0,3619.0943348029477,0.6828479876986694,0.7735849056603774,0.8235294117647058,54.59387483355527,0.595614639876649,2.891217925551137,105.26315789473695,793.3902877697842,-109.60854092526684,8.087498631922884,0.0,0.03773584905660377,0.12021857923497259,0.017694063926940506,0.23715415019762864
1d,stop_30,be_after_20,53,17,5300.0,3902.163921333212,0.7362573436477758,0.8113207547169812,0.8235294117647058,70.21630615640606,0.595614639876649,9.677419354838568,108.10810810810811,793.3902877697842,-109.60854092526684,8.64185149528406,0.0,0.0,0.12021857923497259,0.017694063926940506,0.23715415019762864
1d,stop_30,be_after_5,53,17,5300.0,2662.02579934019,0.5022690187434321,0.4716981132075472,0.7647058823529411,0.0,0.4460845288442935,0.0,85.44839255499159,793.3902877697842,-63.675832127351725,34.1975686553116,0.0,0.4716981132075472,0.09191489361702132,0.010714285714285676,0.19247626004382767
1d,stop_30,no_be,53,17,5300.0,3902.163921333212,0.7362573436477758,0.8113207547169812,0.8235294117647058,70.21630615640606,0.595614639876649,9.677419354838568,108.10810810810811,793.3902877697842,-109.60854092526684,8.64185149528406,0.0,0.0,0.12021857923497259,0.017694063926940506,0.23715415019762864
1d,stop_50,be_after_10,53,17,5300.0,2947.3121713404553,0.5560966361019727,0.660377358490566,0.7647058823529411,42.2535211267605,0.46885787670133483,0.0,95.1156812339331,793.3902877697842,-109.60854092526684,7.942114535093087,0.0,0.18867924528301888,0.1188475390156063,0.012746234067207318,0.21346770499312884
